# energy s(up) s(down) p(up) p(down) d(up) d(down)
3.576400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
3.659699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
3.742999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
3.826400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
3.909699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 1.000000000000000021e-03 -1.000000000000000021e-03 0.000000000000000000e+00 -0.000000000000000000e+00
3.992999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 2.599999999999999881e-03 -2.599999999999999881e-03 0.000000000000000000e+00 -0.000000000000000000e+00
4.076400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 5.199999999999999761e-03 -5.199999999999999761e-03 0.000000000000000000e+00 -0.000000000000000000e+00
4.159699999999999953e+00 2.000000000000000096e-04 -2.000000000000000096e-04 1.919999999999999832e-02 -1.919999999999999832e-02 0.000000000000000000e+00 -0.000000000000000000e+00
4.242999999999999439e+00 6.000000000000000559e-04 -6.000000000000000559e-04 3.179999999999999494e-02 -3.179999999999999494e-02 0.000000000000000000e+00 -0.000000000000000000e+00
4.326400000000000468e+00 3.800000000000000426e-03 -3.800000000000000426e-03 1.212000000000000022e-01 -1.212000000000000022e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.409699999999999953e+00 1.040000000000000126e-02 -1.040000000000000126e-02 2.151999999999999746e-01 -2.151999999999999746e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.492999999999999439e+00 1.140000000000000041e-02 -1.140000000000000041e-02 2.298000000000000043e-01 -2.298000000000000043e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.576400000000000468e+00 1.339999999999999872e-02 -1.339999999999999872e-02 3.823999999999999622e-01 -3.823999999999999622e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.659699999999999953e+00 1.739999999999999880e-02 -1.739999999999999880e-02 6.512000000000000011e-01 -6.512000000000000011e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.742999999999999439e+00 1.439999999999999961e-02 -1.439999999999999961e-02 6.532000000000000028e-01 -6.530000000000000249e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.826400000000000468e+00 9.199999999999999845e-03 -9.199999999999999845e-03 5.283999999999999808e-01 -5.283999999999999808e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.909699999999999953e+00 7.400000000000000328e-03 -7.400000000000000328e-03 5.160000000000000142e-01 -5.160000000000000142e-01 0.000000000000000000e+00 -0.000000000000000000e+00
4.992999999999999439e+00 4.800000000000000447e-03 -4.800000000000000447e-03 4.677999999999999936e-01 -4.677999999999999936e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.076400000000000468e+00 4.000000000000000083e-03 -4.000000000000000083e-03 3.549999999999999822e-01 -3.549999999999999822e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.159699999999999953e+00 2.599999999999999881e-03 -2.599999999999999881e-03 3.144000000000000128e-01 -3.144000000000000128e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.242999999999999439e+00 1.599999999999999860e-03 -1.599999999999999860e-03 2.677999999999999825e-01 -2.677999999999999825e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.326400000000000468e+00 6.000000000000000559e-04 -6.000000000000000559e-04 1.993999999999999662e-01 -1.991999999999999882e-01 0.000000000000000000e+00 -0.000000000000000000e+00
5.409699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.492999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.576400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.659699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.742999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.826400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.909699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.992999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.076400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.159699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.242999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.326400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.409699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.492999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.576400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.659699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.742999999999999439e+00 7.199999999999999803e-03 -7.199999999999999803e-03 6.000000000000000559e-04 -6.000000000000000559e-04 0.000000000000000000e+00 -0.000000000000000000e+00
6.826400000000000468e+00 1.239999999999999956e-02 -1.239999999999999956e-02 2.599999999999999881e-03 -2.599999999999999881e-03 0.000000000000000000e+00 -0.000000000000000000e+00
6.909699999999999953e+00 3.360000000000000486e-02 -3.360000000000000486e-02 7.399999999999999460e-03 -7.399999999999999460e-03 0.000000000000000000e+00 -0.000000000000000000e+00
6.992999999999999439e+00 2.105999999999999817e-01 -2.105999999999999817e-01 4.019999999999999962e-02 -4.019999999999999962e-02 0.000000000000000000e+00 -0.000000000000000000e+00
7.076400000000000468e+00 2.740000000000000213e-01 -2.740000000000000213e-01 1.002000000000000113e-01 -1.002000000000000113e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.159699999999999953e+00 2.883999999999999897e-01 -2.883999999999999897e-01 1.636000000000000232e-01 -1.636000000000000232e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.242999999999999439e+00 1.807999999999999885e-01 -1.807999999999999885e-01 1.239999999999999991e-01 -1.239999999999999991e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.326400000000000468e+00 1.272000000000000075e-01 -1.272000000000000075e-01 9.940000000000000224e-02 -9.940000000000000224e-02 0.000000000000000000e+00 -0.000000000000000000e+00
7.409699999999999953e+00 1.277999999999999969e-01 -1.277999999999999969e-01 1.246000000000000163e-01 -1.246000000000000163e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.492999999999999439e+00 1.322000000000000119e-01 -1.322000000000000119e-01 1.542000000000000037e-01 -1.542000000000000037e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.576400000000000468e+00 1.322000000000000119e-01 -1.322000000000000119e-01 1.819999999999999951e-01 -1.819999999999999951e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.659699999999999953e+00 1.060000000000000109e-01 -1.060000000000000109e-01 1.517999999999999905e-01 -1.517999999999999905e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.742999999999999439e+00 8.200000000000000344e-02 -8.200000000000000344e-02 1.327999999999999736e-01 -1.327999999999999736e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.826400000000000468e+00 8.100000000000000255e-02 -8.100000000000000255e-02 1.519999999999999962e-01 -1.519999999999999962e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.909699999999999953e+00 7.679999999999999327e-02 -7.679999999999999327e-02 1.726000000000000034e-01 -1.726000000000000034e-01 0.000000000000000000e+00 -0.000000000000000000e+00
7.992999999999999439e+00 9.400000000000000022e-02 -9.400000000000000022e-02 2.329999999999999849e-01 -2.329999999999999849e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.076399999999999579e+00 1.325999999999999956e-01 -1.325999999999999956e-01 3.078000000000000180e-01 -3.078000000000000180e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.159700000000000841e+00 1.270000000000000018e-01 -1.270000000000000018e-01 3.248000000000000331e-01 -3.248000000000000331e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.242999999999998550e+00 7.259999999999999787e-02 -7.259999999999999787e-02 3.633999999999999453e-01 -3.633999999999999453e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.326399999999999579e+00 4.780000000000000221e-02 -4.780000000000000221e-02 3.416000000000000147e-01 -3.416000000000000147e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.409700000000000841e+00 4.460000000000000075e-02 -4.460000000000000075e-02 3.888000000000000345e-01 -3.888000000000000345e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.492999999999998550e+00 4.340000000000000108e-02 -4.340000000000000108e-02 4.361999999999999766e-01 -4.361999999999999766e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.576399999999999579e+00 4.499999999999999833e-02 -4.499999999999999833e-02 5.198000000000000398e-01 -5.198000000000000398e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.659700000000000841e+00 3.619999999999999607e-02 -3.619999999999999607e-02 4.616000000000000103e-01 -4.616000000000000103e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.742999999999998550e+00 3.040000000000000341e-02 -3.040000000000000341e-02 4.395999999999999908e-01 -4.395999999999999908e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.826399999999999579e+00 2.620000000000000107e-02 -2.620000000000000107e-02 4.285999999999999810e-01 -4.285999999999999810e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.909700000000000841e+00 2.299999999999999961e-02 -2.299999999999999961e-02 4.160000000000000364e-01 -4.160000000000000364e-01 0.000000000000000000e+00 -0.000000000000000000e+00
8.992999999999998550e+00 2.060000000000000026e-02 -2.060000000000000026e-02 4.128000000000000003e-01 -4.128000000000000003e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.076399999999999579e+00 1.900000000000000300e-02 -1.900000000000000300e-02 4.090000000000000302e-01 -4.090000000000000302e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.159700000000000841e+00 1.559999999999999928e-02 -1.559999999999999928e-02 4.152000000000000135e-01 -4.152000000000000135e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.242999999999998550e+00 1.540000000000000049e-02 -1.540000000000000049e-02 4.216000000000000303e-01 -4.216000000000000303e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.326399999999999579e+00 1.319999999999999993e-02 -1.319999999999999993e-02 4.170000000000000373e-01 -4.170000000000000373e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.409700000000000841e+00 1.159999999999999920e-02 -1.159999999999999920e-02 3.671999999999999709e-01 -3.671999999999999709e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.492999999999998550e+00 1.260000000000000009e-02 -1.260000000000000009e-02 3.665999999999999259e-01 -3.665999999999999259e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.576399999999999579e+00 1.279999999999999888e-02 -1.279999999999999888e-02 3.744000000000000661e-01 -3.744000000000000661e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.659700000000000841e+00 1.299999999999999940e-02 -1.299999999999999940e-02 3.272000000000000464e-01 -3.272000000000000464e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.742999999999998550e+00 1.339999999999999872e-02 -1.339999999999999872e-02 2.476000000000000423e-01 -2.476000000000000423e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.826399999999999579e+00 1.439999999999999961e-02 -1.439999999999999961e-02 2.231999999999999817e-01 -2.231999999999999817e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.909700000000000841e+00 1.220000000000000077e-02 -1.220000000000000077e-02 2.001999999999999891e-01 -2.001999999999999891e-01 0.000000000000000000e+00 -0.000000000000000000e+00
9.992999999999998550e+00 1.359999999999999924e-02 -1.359999999999999924e-02 2.085999999999999521e-01 -2.085999999999999521e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.007639999999999958e+01 1.280000000000000061e-02 -1.280000000000000061e-02 1.805999999999999828e-01 -1.805999999999999828e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.015970000000000084e+01 1.619999999999999912e-02 -1.619999999999999912e-02 2.136000000000000121e-01 -2.136000000000000121e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.024299999999999855e+01 2.239999999999999977e-02 -2.239999999999999977e-02 3.019999999999999907e-01 -3.019999999999999907e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.032639999999999958e+01 2.319999999999999840e-02 -2.319999999999999840e-02 2.697999999999999843e-01 -2.697999999999999843e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.040970000000000084e+01 2.179999999999999993e-02 -2.179999999999999993e-02 2.425999999999999823e-01 -2.425999999999999823e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.049299999999999855e+01 2.139999999999999888e-02 -2.139999999999999888e-02 2.214000000000000135e-01 -2.214000000000000135e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.057639999999999958e+01 2.060000000000000026e-02 -2.060000000000000026e-02 1.984000000000000208e-01 -1.984000000000000208e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.065970000000000084e+01 1.880000000000000074e-02 -1.880000000000000074e-02 1.620000000000000051e-01 -1.620000000000000051e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.074299999999999855e+01 1.800000000000000211e-02 -1.800000000000000211e-02 1.576000000000000179e-01 -1.576000000000000179e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.082639999999999958e+01 1.760000000000000106e-02 -1.760000000000000106e-02 1.577999999999999958e-01 -1.577999999999999958e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.090970000000000084e+01 1.800000000000000211e-02 -1.800000000000000211e-02 1.642000000000000126e-01 -1.642000000000000126e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.099299999999999855e+01 1.700000000000000122e-02 -1.700000000000000122e-02 1.586000000000000187e-01 -1.586000000000000187e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.107639999999999958e+01 1.600000000000000033e-02 -1.600000000000000033e-02 1.552000000000000046e-01 -1.552000000000000046e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.115970000000000084e+01 1.519999999999999823e-02 -1.519999999999999823e-02 1.502000000000000002e-01 -1.502000000000000002e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.124299999999999855e+01 1.460000000000000187e-02 -1.460000000000000187e-02 1.460000000000000187e-01 -1.460000000000000187e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.132639999999999958e+01 1.379999999999999977e-02 -1.379999999999999977e-02 1.401999999999999913e-01 -1.401999999999999913e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.140970000000000084e+01 1.339999999999999872e-02 -1.339999999999999872e-02 1.393999999999999961e-01 -1.393999999999999961e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.149300000000000210e+01 1.200000000000000025e-02 -1.200000000000000025e-02 1.207999999999999907e-01 -1.207999999999999907e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.157639999999999958e+01 1.119999999999999989e-02 -1.119999999999999989e-02 1.138000000000000123e-01 -1.138000000000000123e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.165970000000000084e+01 1.059999999999999831e-02 -1.059999999999999831e-02 1.156000000000000083e-01 -1.156000000000000083e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.174300000000000210e+01 9.799999999999999684e-03 -9.799999999999999684e-03 1.060000000000000109e-01 -1.060000000000000109e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.182639999999999958e+01 9.399999999999998634e-03 -9.399999999999998634e-03 9.820000000000000950e-02 -9.820000000000000950e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.190970000000000084e+01 8.799999999999998795e-03 -8.799999999999998795e-03 9.220000000000000417e-02 -9.220000000000000417e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.199300000000000210e+01 8.399999999999999481e-03 -8.399999999999999481e-03 8.559999999999999554e-02 -8.559999999999999554e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.207639999999999958e+01 8.000000000000000167e-03 -8.000000000000000167e-03 7.960000000000000409e-02 -7.960000000000000409e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.215970000000000084e+01 7.599999999999999117e-03 -7.599999999999999117e-03 7.380000000000000449e-02 -7.380000000000000449e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.224300000000000210e+01 7.000000000000000146e-03 -7.000000000000000146e-03 6.839999999999998859e-02 -6.839999999999998859e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.232639999999999958e+01 6.599999999999999964e-03 -6.599999999999999964e-03 6.340000000000001190e-02 -6.340000000000001190e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.240970000000000084e+01 6.199999999999999782e-03 -6.199999999999999782e-03 5.880000000000000504e-02 -5.880000000000000504e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.249300000000000210e+01 6.199999999999999782e-03 -6.199999999999999782e-03 5.499999999999999334e-02 -5.499999999999999334e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.257639999999999958e+01 5.799999999999999600e-03 -5.799999999999999600e-03 5.120000000000000245e-02 -5.120000000000000245e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.265970000000000084e+01 5.400000000000000286e-03 -5.400000000000000286e-03 4.640000000000001068e-02 -4.640000000000001068e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.274300000000000210e+01 5.000000000000000104e-03 -5.000000000000000104e-03 4.320000000000000229e-02 -4.320000000000000229e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.282639999999999958e+01 4.599999999999999922e-03 -4.599999999999999922e-03 4.000000000000000083e-02 -4.000000000000000083e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.290970000000000084e+01 4.399999999999999398e-03 -4.399999999999999398e-03 3.679999999999999938e-02 -3.679999999999999938e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.299300000000000210e+01 4.000000000000000083e-03 -4.000000000000000083e-03 3.380000000000000365e-02 -3.380000000000000365e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.307639999999999958e+01 3.599999999999999901e-03 -3.599999999999999901e-03 3.099999999999999978e-02 -3.099999999999999978e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.315970000000000084e+01 3.399999999999999811e-03 -3.399999999999999811e-03 2.499999999999999792e-02 -2.499999999999999792e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.324300000000000210e+01 3.000000000000000062e-03 -3.000000000000000062e-03 2.079999999999999905e-02 -2.079999999999999905e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.332639999999999958e+01 2.799999999999999972e-03 -2.799999999999999972e-03 1.759999999999999759e-02 -1.759999999999999759e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.340970000000000084e+01 2.599999999999999881e-03 -2.599999999999999881e-03 1.459999999999999840e-02 -1.459999999999999840e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.349300000000000210e+01 2.199999999999999699e-03 -2.199999999999999699e-03 1.179999999999999799e-02 -1.179999999999999799e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.357639999999999958e+01 2.199999999999999699e-03 -2.199999999999999699e-03 1.000000000000000021e-02 -1.000000000000000021e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.365970000000000084e+01 1.799999999999999951e-03 -1.799999999999999951e-03 7.799999999999999642e-03 -7.799999999999999642e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.374300000000000210e+01 1.600000000000000077e-03 -1.600000000000000077e-03 6.399999999999999439e-03 -6.399999999999999439e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.382639999999999958e+01 1.399999999999999986e-03 -1.399999999999999986e-03 5.199999999999999761e-03 -5.199999999999999761e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.390970000000000084e+01 1.199999999999999895e-03 -1.199999999999999895e-03 4.200000000000000608e-03 -4.200000000000000608e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.399300000000000210e+01 1.199999999999999895e-03 -1.199999999999999895e-03 3.399999999999999811e-03 -3.399999999999999811e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.407639999999999958e+01 4.000000000000000192e-04 -4.000000000000000192e-04 2.000000000000000042e-03 -2.000000000000000042e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.415970000000000084e+01 4.000000000000000192e-04 -4.000000000000000192e-04 1.399999999999999986e-03 -1.399999999999999986e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.424300000000000210e+01 2.000000000000000096e-04 -2.000000000000000096e-04 1.200000000000000112e-03 -1.200000000000000112e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.432639999999999958e+01 0.000000000000000000e+00 -0.000000000000000000e+00 8.000000000000000383e-04 -8.000000000000000383e-04 0.000000000000000000e+00 -0.000000000000000000e+00
1.440970000000000084e+01 0.000000000000000000e+00 -0.000000000000000000e+00 6.000000000000000559e-04 -6.000000000000000559e-04 0.000000000000000000e+00 -0.000000000000000000e+00
1.449300000000000210e+01 0.000000000000000000e+00 -0.000000000000000000e+00 2.000000000000000096e-04 -2.000000000000000096e-04 0.000000000000000000e+00 -0.000000000000000000e+00
1.457639999999999958e+01 2.400000000000000223e-03 -2.400000000000000223e-03 4.199999999999999740e-03 -4.199999999999999740e-03 0.000000000000000000e+00 -0.000000000000000000e+00
1.465970000000000084e+01 1.480000000000000066e-02 -1.480000000000000066e-02 2.380000000000000171e-02 -2.380000000000000171e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.474300000000000210e+01 2.019999999999999921e-02 -2.019999999999999921e-02 3.380000000000000365e-02 -3.380000000000000365e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.482639999999999958e+01 2.740000000000000074e-02 -2.740000000000000074e-02 4.760000000000000342e-02 -4.760000000000000342e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.490970000000000084e+01 3.559999999999999970e-02 -3.559999999999999970e-02 6.460000000000000464e-02 -6.460000000000000464e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.499300000000000210e+01 4.039999999999999841e-02 -4.039999999999999841e-02 7.560000000000000053e-02 -7.560000000000000053e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.507639999999999958e+01 4.839999999999999858e-02 -4.839999999999999858e-02 8.940000000000000724e-02 -8.940000000000000724e-02 0.000000000000000000e+00 -0.000000000000000000e+00
1.515970000000000084e+01 5.679999999999998939e-02 -5.679999999999998939e-02 1.082000000000000045e-01 -1.082000000000000045e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.524300000000000210e+01 6.199999999999999956e-02 -6.199999999999999956e-02 1.219999999999999973e-01 -1.219999999999999973e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.532639999999999958e+01 5.680000000000000326e-02 -5.680000000000000326e-02 1.165999999999999814e-01 -1.165999999999999814e-01 0.000000000000000000e+00 -0.000000000000000000e+00
1.540970000000000084e+01 5.119999999999999551e-02 -5.119999999999999551e-02 1.061999999999999889e-01 -1.061999999999999889e-01 0.000000000000000000e+00 -0.000000000000000000e+00
