#k-distance eigenvalue[eV]
0.00000000 -47.54230000
0.03590052 -47.54370000
0.07180105 -47.54530000
0.10770157 -47.54690000
0.14360209 -47.54870000
0.17950263 -47.55050000
0.21540315 -47.55240000
0.25130367 -47.55440000
0.28720420 -47.55630000
0.32310472 -47.55830000
0.35900524 -47.56030000
0.39490577 -47.56220000
0.43080629 -47.56420000
0.46670681 -47.56600000
0.50260735 -47.56780000
0.53850787 -47.56940000
0.57440839 -47.57100000
0.61030892 -47.57240000
0.64620944 -47.57360000
0.68210996 -47.57470000
0.71801050 -47.57560000
0.75391101 -47.57630000
0.78981153 -47.57680000
0.82571207 -47.57710000
0.86161259 -47.57720000
0.86161259 -47.57720000
0.88637252 -47.57720000
0.91113247 -47.57700000
0.93589241 -47.57680000
0.96065234 -47.57650000
0.98541229 -47.57610000
1.01017222 -47.57560000
1.03493216 -47.57500000
1.05969211 -47.57440000
1.08445204 -47.57370000
1.10921198 -47.57290000
1.13397192 -47.57200000
1.15873186 -47.57100000
1.18349179 -47.57000000
1.20825174 -47.56900000
1.23301168 -47.56780000
1.25777161 -47.56670000
1.28253156 -47.56540000
1.30729149 -47.56420000
1.33205143 -47.56290000
1.35681138 -47.56160000
1.38157131 -47.56020000
1.40633125 -47.55880000
1.43109119 -47.55750000
1.45585113 -47.55610000
1.45585113 -47.55610000
1.49175165 -47.55600000
1.52765218 -47.55580000
1.56355270 -47.55550000
1.59945322 -47.55510000
1.63535376 -47.55460000
1.67125428 -47.55410000
1.70715479 -47.55340000
1.74305533 -47.55260000
1.77895585 -47.55180000
1.81485637 -47.55100000
1.85075690 -47.55010000
1.88665742 -47.54920000
1.92255794 -47.54830000
1.95845848 -47.54740000
1.99435900 -47.54650000
2.03025951 -47.54570000
2.06616005 -47.54490000
2.10206057 -47.54430000
2.13796109 -47.54370000
2.17386162 -47.54320000
2.20976214 -47.54280000
2.24566266 -47.54250000
2.28156320 -47.54230000
2.31746371 -47.54220000
2.31746371 -47.54220000
2.35336423 -47.54220000
2.38926477 -47.54200000
2.42516529 -47.54170000
2.46106581 -47.54130000
2.49696634 -47.54080000
2.53286686 -47.54020000
2.56876738 -47.53960000
2.60466792 -47.53880000
2.64056844 -47.53800000
2.67646895 -47.53720000
2.71236949 -47.53630000
2.74827001 -47.53540000
2.78417053 -47.53450000
2.82007106 -47.53360000
2.85597158 -47.53280000
2.89187210 -47.53200000
2.92777264 -47.53120000
2.96367316 -47.53060000
2.99957367 -47.53000000
3.03547421 -47.52950000
3.07137473 -47.52910000
3.10727525 -47.52880000
3.14317578 -47.52860000
3.17907630 -47.52860000
3.17907630 -47.52860000
3.22984730 -47.52870000
3.28061833 -47.52900000
3.33138933 -47.52960000
3.38216033 -47.53040000
3.43293135 -47.53140000
3.48370235 -47.53260000
3.53447335 -47.53390000
3.58524438 -47.53540000
3.63601538 -47.53700000
3.68678638 -47.53870000
3.73755740 -47.54050000
3.78832840 -47.54230000
3.83909940 -47.54410000
3.88987043 -47.54580000
3.94064143 -47.54760000
3.99141243 -47.54920000
4.04218345 -47.55070000
4.09295445 -47.55200000
4.14372545 -47.55320000
4.19449648 -47.55420000
4.24526748 -47.55500000
4.29603848 -47.55560000
4.34680950 -47.55600000
4.39758050 -47.55610000

0.00000000 -47.54230000
0.03590052 -47.54090000
0.07180105 -47.53970000
0.10770157 -47.53860000
0.14360209 -47.53770000
0.17950263 -47.53690000
0.21540315 -47.53620000
0.25130367 -47.53560000
