#k-distance eigenvalue[eV]
0.00000000 -47.54270000
0.03590052 -47.54410000
0.07180105 -47.54570000
0.10770157 -47.54730000
0.14360209 -47.54910000
0.17950263 -47.55090000
0.21540315 -47.55280000
0.25130367 -47.55480000
0.28720420 -47.55670000
0.32310472 -47.55870000
0.35900524 -47.56070000
0.39490577 -47.56260000
0.43080629 -47.56450000
0.46670681 -47.56640000
0.50260735 -47.56810000
0.53850787 -47.56980000
0.57440839 -47.57130000
0.61030892 -47.57270000
0.64620944 -47.57400000
0.68210996 -47.57510000
0.71801050 -47.57600000
0.75391101 -47.57670000
0.78981153 -47.57720000
0.82571207 -47.57750000
0.86161259 -47.57760000
0.86161259 -47.57760000
0.88637252 -47.57760000
0.91113247 -47.57740000
0.93589241 -47.57720000
0.96065234 -47.57690000
0.98541229 -47.57650000
1.01017222 -47.57600000
1.03493216 -47.57540000
1.05969211 -47.57480000
1.08445204 -47.57400000
1.10921198 -47.57320000
1.13397192 -47.57240000
1.15873186 -47.57140000
1.18349179 -47.57040000
1.20825174 -47.56930000
1.23301168 -47.56820000
1.25777161 -47.56700000
1.28253156 -47.56580000
1.30729149 -47.56460000
1.33205143 -47.56330000
1.35681138 -47.56190000
1.38157131 -47.56060000
1.40633125 -47.55920000
1.43109119 -47.55780000
1.45585113 -47.55650000
1.45585113 -47.55650000
1.49175165 -47.55640000
1.52765218 -47.55620000
1.56355270 -47.55590000
1.59945322 -47.55550000
1.63535376 -47.55500000
1.67125428 -47.55440000
1.70715479 -47.55380000
1.74305533 -47.55300000
1.77895585 -47.55220000
1.81485637 -47.55130000
1.85075690 -47.55050000
1.88665742 -47.54960000
1.92255794 -47.54870000
1.95845848 -47.54780000
1.99435900 -47.54690000
2.03025951 -47.54610000
2.06616005 -47.54530000
2.10206057 -47.54470000
2.13796109 -47.54410000
2.17386162 -47.54360000
2.20976214 -47.54320000
2.24566266 -47.54290000
2.28156320 -47.54270000
2.31746371 -47.54260000
2.31746371 -47.54260000
2.35336423 -47.54260000
2.38926477 -47.54240000
2.42516529 -47.54210000
2.46106581 -47.54170000
2.49696634 -47.54120000
2.53286686 -47.54060000
2.56876738 -47.54000000
