#k-distance eigenvalue[eV]
2.81613132 -47.55190000
2.85201707 -47.55110000
2.88790283 -47.55030000
2.92378860 -47.54960000
2.95967436 -47.54890000
2.99556012 -47.54830000
3.03144589 -47.54780000
3.06733165 -47.54740000
3.10321740 -47.54710000
3.13910318 -47.54700000
3.17498893 -47.54690000
3.17498893 -47.54690000
3.22573906 -47.54700000
3.27648921 -47.54740000
3.32723933 -47.54790000
3.37798945 -47.54870000
3.42873960 -47.54970000
3.47948973 -47.55090000
3.53023985 -47.55220000
3.58099000 -47.55370000
3.63174012 -47.55530000
3.68249025 -47.55700000
3.73324039 -47.55870000
3.78399052 -47.56050000
3.83474064 -47.56230000
3.88549079 -47.56410000
3.93624091 -47.56570000
3.98699104 -47.56730000
4.03774118 -47.56880000
4.08849131 -47.57020000
4.13924143 -47.57140000
4.18999158 -47.57240000
4.24074170 -47.57310000
4.29149183 -47.57370000
4.34224198 -47.57410000
4.39299210 -47.57420000

0.00000000 -25.98840000
0.03588576 -25.98930000
0.07177153 -25.98740000
0.10765729 -25.98290000
0.14354304 -25.97560000
0.17942882 -25.96580000
0.21531458 -25.95360000
0.25120033 -25.94890000
0.28708611 -25.95610000
0.32297186 -25.96760000
0.35885762 -25.98110000
0.39474339 -25.99550000
0.43062915 -26.00990000
0.46651491 -26.02410000
0.50240068 -26.03760000
0.53828644 -26.05030000
0.57417219 -26.06200000
0.61005797 -26.07270000
0.64594373 -26.08210000
0.68182948 -26.09020000
0.71771526 -26.09690000
0.75360101 -26.10220000
0.78948677 -26.10600000
0.82537254 -26.10830000
0.86125830 -26.10910000
0.86125830 -26.10910000
0.88589221 -26.10860000
0.91052614 -26.10710000
0.93516006 -26.10460000
0.95979397 -26.10120000
0.98442790 -26.09680000
1.00906181 -26.09140000
1.03369573 -26.08510000
1.05832965 -26.07780000
1.08296357 -26.06970000
1.10759748 -26.06070000
1.13223141 -26.05090000
1.15686532 -26.04030000
1.18149924 -26.02890000
1.20613316 -26.01670000
1.23076708 -26.00390000
1.25540099 -25.99040000
1.28003492 -25.97630000
1.30466883 -25.96160000
1.32930275 -25.94650000
1.35393667 -25.93090000
1.37857059 -25.91490000
1.40320450 -25.89860000
1.42783843 -25.88200000
1.45247234 -25.86520000
1.45247234 -25.86520000
1.48835810 -25.86620000
1.52424387 -25.86920000
1.56012963 -25.87420000
1.59601538 -25.88120000
1.63190116 -25.89010000
1.66778691 -25.90080000
1.70367267 -25.91320000
1.73955844 -25.92710000
1.77544420 -25.94230000
1.81132996 -25.95850000
1.84721573 -25.97520000
1.88310149 -25.99230000
1.91898724 -26.00930000
1.95487302 -26.02590000
1.99075877 -26.04160000
2.02664453 -26.05620000
2.06253030 -26.06930000
2.09841606 -26.08070000
2.13430182 -26.09000000
2.17018759 -26.09720000
2.20607335 -26.10200000
2.24195910 -26.10420000
2.27784488 -26.10380000
2.31373063 -26.10080000
2.31373063 -26.10080000
2.34961639 -26.10030000
2.38550217 -26.09890000
2.42138792 -26.09640000
2.45727368 -26.09310000
2.49315945 -26.08890000
2.52904521 -26.08380000
2.56493097 -26.07790000
2.60081674 -26.07140000
2.63670250 -26.06420000
2.67258825 -26.05640000
2.70847403 -26.04820000
2.74435978 -26.03970000
2.78024554 -26.03100000
2.81613132 -26.02210000
2.85201707 -26.01340000
2.88790283 -26.00490000
2.92378860 -25.99680000
2.95967436 -25.98920000
2.99556012 -25.98240000
3.03144589 -25.97650000
3.06733165 -25.97170000
3.10321740 -25.96810000
3.13910318 -25.96590000
3.17498893 -25.96520000
3.17498893 -25.96520000
3.22573906 -25.96520000
3.27648921 -25.96530000
3.32723933 -25.96540000
3.37798945 -25.96520000
3.42873960 -25.96480000
3.47948973 -25.96370000
3.53023985 -25.96200000
3.58099000 -25.95960000
3.63174012 -25.95620000
3.68249025 -25.95190000
3.73324039 -25.94660000
3.78399052 -25.94040000
3.83474064 -25.93350000
3.88549079 -25.92590000
3.93624091 -25.91780000
3.98699104 -25.90940000
4.03774118 -25.90100000
4.08849131 -25.89290000
4.13924143 -25.88530000
4.18999158 -25.87860000
4.24074170 -25.87300000
4.29149183 -25.86870000
4.34224198 -25.86610000
4.39299210 -25.86520000

0.00000000 -25.98840000
0.03588576 -25.98490000
0.07177153 -25.97900000
0.10765729 -25.97110000
0.14354304 -25.96210000
0.17942882 -25.95350000
0.21531458 -25.94810000
0.25120033 -25.93910000
0.28708611 -25.92270000
0.32297186 -25.90450000
0.35885762 -25.88500000
0.39474339 -25.86440000
0.43062915 -25.84310000
0.46651491 -25.82130000
0.50240068 -25.79960000
0.53828644 -25.77830000
0.57417219 -25.75770000
0.61005797 -25.73820000
0.64594373 -25.72020000
0.68182948 -25.70400000
0.71771526 -25.69000000
0.75360101 -25.67850000
0.78948677 -25.66980000
0.82537254 -25.66440000
0.86125830 -25.66260000
0.86125830 -25.66260000
0.88589221 -25.66240000
0.91052614 -25.66210000
0.93516006 -25.66140000
0.95979397 -25.66060000
0.98442790 -25.65950000
1.00906181 -25.65810000
1.03369573 -25.65650000
1.05832965 -25.65470000
1.08296357 -25.65270000
1.10759748 -25.65130000
1.13223141 -25.66300000
1.15686532 -25.67560000
1.18149924 -25.68890000
1.20613316 -25.70290000
1.23076708 -25.71760000
1.25540099 -25.73280000
1.28003492 -25.74850000
1.30466883 -25.76460000
1.32930275 -25.78100000
1.35393667 -25.79770000
1.37857059 -25.81450000
1.40320450 -25.83140000
1.42783843 -25.84830000
1.45247234 -25.86520000
1.45247234 -25.86520000
1.48835810 -25.86510000
1.52424387 -25.86480000
1.56012963 -25.86450000
1.59601538 -25.86420000
1.63190116 -25.86430000
1.66778691 -25.86510000
1.70367267 -25.86710000
1.73955844 -25.87090000
1.77544420 -25.87720000
1.81132996 -25.88650000
1.84721573 -25.89900000
1.88310149 -25.91450000
1.91898724 -25.93230000
1.95487302 -25.95170000
1.99075877 -25.97190000
2.02664453 -25.99220000
2.06253030 -26.01190000
2.09841606 -26.03050000
2.13430182 -26.04760000
2.17018759 -26.06290000
2.20607335 -26.07600000
2.24195910 -26.08680000
2.27784488 -26.09510000
2.31373063 -26.10080000
2.31373063 -26.10080000
2.34961639 -26.10030000
2.38550217 -26.09890000
2.42138792 -26.09640000
2.45727368 -26.09310000
2.49315945 -26.08890000
2.52904521 -26.08380000
2.56493097 -26.07790000
2.60081674 -26.07140000
2.63670250 -26.06420000
2.67258825 -26.05640000
2.70847403 -26.04820000
2.74435978 -26.03970000
2.78024554 -26.03100000
2.81613132 -26.02210000
2.85201707 -26.01340000
2.88790283 -26.00490000
2.92378860 -25.99680000
2.95967436 -25.98920000
