#k-distance eigenvalue[eV]
0.00000000 -47.55370000
0.03591143 -47.55510000
0.07182288 -47.55670000
0.10773431 -47.55830000
0.14364574 -47.56000000
0.17955719 -47.56180000
0.21546862 -47.56370000
0.25138005 -47.56570000
0.28729149 -47.56760000
0.32320292 -47.56960000
0.35911435 -47.57160000
0.39502580 -47.57350000
0.43093723 -47.57540000
0.46684866 -47.57720000
0.50276011 -47.57900000
0.53867154 -47.58060000
0.57458297 -47.58220000
0.61049442 -47.58360000
0.64640585 -47.58480000
0.68231728 -47.58590000
0.71822873 -47.58680000
0.75414016 -47.58750000
0.79005159 -47.58800000
0.82596303 -47.58830000
0.86187447 -47.58840000
0.86187447 -47.58840000
0.88659407 -47.58840000
0.91131369 -47.58820000
0.93603330 -47.58800000
0.96075290 -47.58770000
0.98547252 -47.58730000
1.01019213 -47.58680000
1.03491174 -47.58630000
1.05963135 -47.58560000
1.08435096 -47.58490000
1.10907057 -47.58410000
1.13379019 -47.58320000
1.15850979 -47.58230000
1.18322940 -47.58130000
1.20794902 -47.58020000
1.23266862 -47.57910000
1.25738823 -47.57790000
1.28210785 -47.57670000
1.30682746 -47.57550000
1.33154706 -47.57420000
1.35626668 -47.57290000
1.38098629 -47.57160000
1.40570590 -47.57020000
1.43042551 -47.56880000
1.45514512 -47.56750000
1.45514512 -47.56750000
1.49105655 -47.56740000
1.52696800 -47.56720000
1.56287943 -47.56700000
1.59879086 -47.56660000
1.63470231 -47.56610000
1.67061374 -47.56550000
1.70652517 -47.56480000
1.74243661 -47.56400000
1.77834804 -47.56320000
1.81425948 -47.56240000
1.85017092 -47.56150000
1.88608235 -47.56060000
1.92199378 -47.55970000
1.95790523 -47.55880000
1.99381666 -47.55790000
2.02972809 -47.55710000
2.06563954 -47.55630000
2.10155097 -47.55570000
2.13746240 -47.55510000
2.17337385 -47.55460000
2.20928528 -47.55420000
2.24519671 -47.55390000
2.28110816 -47.55370000
2.31701959 -47.55360000
2.31701959 -47.55360000
2.35293102 -47.55360000
2.38884246 -47.55340000
2.42475389 -47.55310000
2.46066532 -47.55270000
2.49657677 -47.55220000
2.53248820 -47.55160000
2.56839963 -47.55100000
2.60431108 -47.55020000
2.64022251 -47.54940000
2.67613394 -47.54860000
2.71204539 -47.54770000
2.74795682 -47.54680000
2.78386825 -47.54590000
2.81977970 -47.54500000
2.85569113 -47.54420000
2.89160256 -47.54340000
2.92751400 -47.54260000
2.96342543 -47.54200000
2.99933686 -47.54140000
3.03524831 -47.54090000
3.07115974 -47.54050000
3.10707117 -47.54020000
3.14298262 -47.54000000
3.17889405 -47.54000000
3.17889405 -47.54000000
3.22968048 -47.54010000
3.28046694 -47.54040000
3.33125337 -47.54100000
3.38203980 -47.54180000
3.43282626 -47.54280000
3.48361269 -47.54400000
3.53439912 -47.54530000
3.58518558 -47.54680000
3.63597201 -47.54840000
3.68675845 -47.55010000
3.73754490 -47.55190000
3.78833133 -47.55370000
3.83911777 -47.55550000
3.88990422 -47.55730000
3.94069066 -47.55900000
3.99147709 -47.56060000
4.04226354 -47.56210000
4.09304998 -47.56340000
4.14383641 -47.56460000
4.19462287 -47.56560000
4.24540930 -47.56640000
4.29619573 -47.56700000
4.34698219 -47.56740000
4.39776862 -47.56750000

0.00000000 -47.55370000
0.03591143 -47.55230000
0.07182288 -47.55120000
0.10773431 -47.55010000
0.14364574 -47.54910000
0.17955719 -47.54830000
0.21546862 -47.54760000
0.25138005 -47.54710000
0.28729149 -47.54660000
0.32320292 -47.54630000
0.35911435 -47.54600000
0.39502580 -47.54580000
0.43093723 -47.54570000
0.46684866 -47.54570000
0.50276011 -47.54570000
0.53867154 -47.54580000
0.57458297 -47.54580000
0.61049442 -47.54590000
0.64640585 -47.54610000
0.68231728 -47.54620000
0.71822873 -47.54630000
0.75414016 -47.54640000
0.79005159 -47.54640000
0.82596303 -47.54650000
0.86187447 -47.54650000
0.86187447 -47.54650000
0.88659407 -47.54650000
0.91131369 -47.54670000
0.93603330 -47.54690000
0.96075290 -47.54720000
0.98547252 -47.54760000
1.01019213 -47.54810000
1.03491174 -47.54870000
1.05963135 -47.54930000
1.08435096 -47.55000000
1.10907057 -47.55080000
1.13379019 -47.55170000
1.15850979 -47.55260000
1.18322940 -47.55360000
1.20794902 -47.55470000
1.23266862 -47.55580000
1.25738823 -47.55700000
1.28210785 -47.55820000
1.30682746 -47.55950000
1.33154706 -47.56070000
1.35626668 -47.56210000
1.38098629 -47.56340000
1.40570590 -47.56470000
1.43042551 -47.56610000
1.45514512 -47.56750000
