#k-distance eigenvalue[eV]
0.00000000 -47.42780000
0.03663590 -47.42990000
0.07327182 -47.43210000
0.10990773 -47.43440000
0.14654363 -47.43690000
0.18317955 -47.43940000
0.21981545 -47.44200000
0.25645136 -47.44470000
0.29308728 -47.44750000
0.32972318 -47.45020000
0.36635908 -47.45290000
0.40299500 -47.45560000
0.43963091 -47.45830000
0.47626681 -47.46080000
0.51290273 -47.46320000
0.54953863 -47.46550000
0.58617453 -47.46760000
0.62281045 -47.46950000
0.65944636 -47.47120000
0.69608226 -47.47270000
0.73271818 -47.47390000
0.76935408 -47.47490000
0.80598999 -47.47560000
0.84262591 -47.47600000
0.87926181 -47.47620000
0.87926181 -47.47620000
0.90458264 -47.47610000
0.92990348 -47.47590000
0.95522431 -47.47560000
0.98054514 -47.47520000
1.00586598 -47.47460000
1.03118681 -47.47390000
1.05650764 -47.47310000
1.08182848 -47.47220000
1.10714931 -47.47110000
1.13247014 -47.47000000
1.15779098 -47.46880000
1.18311181 -47.46740000
1.20843264 -47.46600000
1.23375348 -47.46450000
1.25907431 -47.46290000
1.28439513 -47.46120000
1.30971598 -47.45950000
1.33503680 -47.45770000
1.36035763 -47.45590000
1.38567847 -47.45400000
1.41099930 -47.45210000
1.43632013 -47.45020000
1.46164097 -47.44820000
1.48696180 -47.44620000
1.48696180 -47.44620000
1.52359771 -47.44620000
1.56023363 -47.44590000
1.59686953 -47.44550000
1.63350543 -47.44500000
1.67014135 -47.44430000
1.70677725 -47.44350000
1.74341316 -47.44260000
1.78004908 -47.44160000
1.81668498 -47.44060000
1.85332088 -47.43940000
1.88995680 -47.43820000
1.92659271 -47.43700000
1.96322861 -47.43580000
1.99986453 -47.43460000
2.03650043 -47.43350000
2.07313634 -47.43240000
2.10977226 -47.43140000
2.14640816 -47.43050000
2.18304406 -47.42970000
2.21967998 -47.42900000
2.25631589 -47.42850000
2.29295179 -47.42810000
2.32958771 -47.42780000
2.36622361 -47.42780000
2.36622361 -47.42780000
2.40285952 -47.42770000
2.43949544 -47.42750000
2.47613134 -47.42710000
2.51276724 -47.42660000
2.54940316 -47.42590000
2.58603907 -47.42510000
2.62267497 -47.42420000
2.65931089 -47.42320000
2.69594679 -47.42220000
2.73258269 -47.42100000
2.76921862 -47.41990000
2.80585452 -47.41870000
2.84249042 -47.41750000
2.87912634 -47.41630000
2.91576224 -47.41520000
2.95239815 -47.41410000
2.98903407 -47.41310000
3.02566997 -47.41220000
3.06230587 -47.41140000
3.09894179 -47.41080000
3.13557770 -47.41030000
3.17221360 -47.40990000
3.20884952 -47.40960000
3.24548542 -47.40960000
3.24548542 -47.40960000
3.29729641 -47.40970000
3.34910743 -47.41020000
3.40091842 -47.41100000
3.45272941 -47.41200000
3.50454043 -47.41330000
3.55635142 -47.41490000
