#k-distance eigenvalue[eV]
0.00000000 -47.54650000
0.03590620 -47.54790000
0.07181241 -47.54950000
0.10771861 -47.55110000
0.14362480 -47.55280000
0.17953102 -47.55460000
0.21543721 -47.55650000
0.25134341 -47.55840000
0.28724962 -47.56040000
0.32315582 -47.56230000
0.35906201 -47.56430000
0.39496823 -47.56620000
0.43087442 -47.56810000
0.46678062 -47.56990000
0.50268683 -47.57170000
0.53859303 -47.57330000
0.57449923 -47.57480000
0.61040544 -47.57620000
0.64631163 -47.57740000
0.68221783 -47.57850000
0.71812404 -47.57940000
0.75403024 -47.58010000
0.78993644 -47.58060000
0.82584265 -47.58090000
0.86174885 -47.58100000
0.86174885 -47.58100000
0.88642790 -47.58100000
0.91110698 -47.58080000
0.93578603 -47.58060000
0.96046509 -47.58030000
0.98514416 -47.57990000
1.00982322 -47.57950000
1.03450228 -47.57890000
1.05918135 -47.57830000
1.08386041 -47.57750000
1.10853947 -47.57680000
1.13321854 -47.57590000
1.15789760 -47.57500000
1.18257665 -47.57400000
1.20725572 -47.57290000
1.23193478 -47.57180000
1.25661384 -47.57070000
1.28129291 -47.56950000
1.30597197 -47.56830000
1.33065103 -47.56700000
1.35533010 -47.56570000
1.38000916 -47.56440000
1.40468822 -47.56310000
1.42936729 -47.56170000
1.45404634 -47.56040000
1.45404634 -47.56040000
1.48995254 -47.56030000
1.52585875 -47.56010000
1.56176495 -47.55980000
1.59767115 -47.55940000
1.63357736 -47.55890000
1.66948356 -47.55830000
1.70538975 -47.55770000
1.74129596 -47.55690000
1.77720216 -47.55610000
1.81310836 -47.55520000
1.84901457 -47.55430000
1.88492077 -47.55340000
1.92082696 -47.55250000
1.95673317 -47.55160000
1.99263937 -47.55080000
2.02854557 -47.55000000
2.06445178 -47.54920000
2.10035798 -47.54850000
2.13626417 -47.54790000
2.17217039 -47.54740000
2.20807658 -47.54700000
2.24398278 -47.54670000
2.27988899 -47.54660000
2.31579519 -47.54650000
2.31579519 -47.54650000
2.35170138 -47.54640000
2.38760760 -47.54630000
2.42351379 -47.54600000
2.45941999 -47.54560000
2.49532620 -47.54510000
2.53123240 -47.54450000
2.56713859 -47.54380000
2.60304481 -47.54310000
2.63895100 -47.54230000
2.67485720 -47.54140000
2.71076341 -47.54050000
2.74666961 -47.53960000
2.78257581 -47.53880000
2.81848202 -47.53790000
2.85438822 -47.53700000
2.89029441 -47.53620000
2.92620062 -47.53550000
2.96210682 -47.53480000
2.99801302 -47.53420000
3.03391923 -47.53370000
3.06982543 -47.53330000
3.10573162 -47.53300000
3.14163784 -47.53280000
3.17754403 -47.53280000
3.17754403 -47.53280000
3.22832306 -47.53290000
3.27910212 -47.53330000
3.32988115 -47.53380000
3.38066017 -47.53460000
3.43143923 -47.53560000
3.48221826 -47.53680000
3.53299729 -47.53820000
3.58377634 -47.53970000
3.63455537 -47.54130000
3.68533440 -47.54300000
