#k-distance eigenvalue[eV]
0.00000000 -47.38880000
0.05289039 -47.39160000
0.10578080 -47.39430000
0.15867118 -47.39690000
0.21156157 -47.39930000
0.26445198 -47.40160000
0.31734237 -47.40370000
0.37023276 -47.40550000
0.42312317 -47.40710000
0.47601355 -47.40830000
0.52890394 -47.40920000
0.58179435 -47.40970000
0.63468474 -47.40990000
0.68757512 -47.40970000
0.74046554 -47.40920000
0.79335592 -47.40830000
0.84624631 -47.40710000
0.89913672 -47.40550000
0.95202711 -47.40370000
1.00491749 -47.40160000
1.05780791 -47.39930000
1.11069829 -47.39690000
1.16358868 -47.39430000
1.21647909 -47.39160000
1.26936948 -47.38880000
1.26936948 -47.45510000
1.30676863 -47.45490000
1.34416780 -47.45430000
1.38156695 -47.45330000
1.41896610 -47.45200000
1.45636527 -47.45030000
1.49376442 -47.44830000
1.53116357 -47.44600000
1.56856274 -47.44340000
1.60596189 -47.44060000
1.64336104 -47.43750000
1.68076021 -47.43420000
1.71815936 -47.43070000
1.75555851 -47.42710000
1.79295768 -47.42340000
1.83035683 -47.41970000
1.86775598 -47.41590000
1.90515515 -47.41220000
1.94255430 -47.40850000
1.97995345 -47.40490000
2.01735262 -47.40130000
2.05475177 -47.39800000
2.09215092 -47.39470000
2.12955009 -47.39170000
2.16694924 -47.38880000
2.16694924 -47.38880000
2.20434839 -47.38870000
2.24174756 -47.38840000
2.27914671 -47.38790000
2.31654586 -47.38720000
2.35394503 -47.38630000
2.39134418 -47.38530000
2.42874333 -47.38410000
2.46614250 -47.38280000
2.50354165 -47.38130000
2.54094080 -47.37980000
2.57833997 -47.37830000
2.61573912 -47.37670000
2.65313827 -47.37510000
2.69053744 -47.37360000
2.72793659 -47.37210000
2.76533575 -47.37060000
2.80273491 -47.36930000
2.84013407 -47.36810000
2.87753322 -47.36700000
2.91493238 -47.36620000
2.95233154 -47.36550000
2.98973069 -47.36490000
3.02712986 -47.36460000
3.06452901 -47.36450000
3.06452901 -47.36450000
3.11741939 -47.36490000
3.17030980 -47.36610000
3.22320019 -47.36800000
3.27609058 -47.37060000
3.32898099 -47.37390000
3.38187138 -47.37780000
3.43476176 -47.38230000
3.48765217 -47.38730000
3.54054256 -47.39260000
3.59343295 -47.39820000
3.64632336 -47.40400000
3.69921374 -47.40990000
3.75210413 -47.41580000
3.80499454 -47.42160000
3.85788493 -47.42720000
3.91077532 -47.43250000
3.96366573 -47.43740000
4.01655611 -47.44190000
4.06944650 -47.44580000
4.12233691 -47.44900000
4.17522730 -47.45160000
4.22811768 -47.45350000
4.28100810 -47.45470000
4.33389848 -47.45510000
4.33389848 -47.45510000
4.35974683 -47.45500000
4.38559519 -47.45470000
4.41144353 -47.45430000
4.43729188 -47.45360000
