#k-distance eigenvalue[eV]
0.00000000 -47.38780000
0.03739915 -47.39070000
0.07479832 -47.39370000
0.11219747 -47.39700000
0.14959662 -47.40030000
0.18699579 -47.40390000
0.22439494 -47.40750000
0.26179409 -47.41120000
0.29919326 -47.41490000
0.33659241 -47.41870000
0.37399156 -47.42240000
0.41139073 -47.42610000
0.44878988 -47.42970000
0.48618903 -47.43320000
0.52358820 -47.43650000
0.56098735 -47.43960000
0.59838650 -47.44240000
0.63578567 -47.44500000
0.67318482 -47.44730000
0.71058397 -47.44930000
0.74798314 -47.45100000
0.78538229 -47.45230000
0.82278145 -47.45330000
0.86018061 -47.45390000
0.89757976 -47.45410000
0.89757976 -47.45410000
0.92342811 -47.45400000
0.94927647 -47.45370000
0.97512482 -47.45330000
1.00097316 -47.45260000
1.02682152 -47.45190000
1.05266987 -47.45090000
1.07851821 -47.44980000
1.10436657 -47.44850000
1.13021492 -47.44710000
1.15606326 -47.44550000
1.18191162 -47.44370000
1.20775997 -47.44190000
1.23360832 -47.43990000
1.25945667 -47.43780000
1.28530502 -47.43560000
1.31115337 -47.43320000
1.33700172 -47.43080000
1.36285007 -47.42840000
1.38869842 -47.42580000
1.41454678 -47.42320000
1.44039512 -47.42050000
1.46624347 -47.41780000
1.49209183 -47.41510000
1.51794017 -47.41240000
1.51794017 -47.41240000
1.55533932 -47.41230000
1.59273849 -47.41200000
1.63013764 -47.41140000
1.66753679 -47.41070000
1.70493596 -47.40980000
1.74233511 -47.40880000
1.77973427 -47.40760000
1.81713343 -47.40620000
1.85453259 -47.40480000
1.89193174 -47.40330000
1.92933090 -47.40170000
1.96673006 -47.40010000
2.00412921 -47.39850000
2.04152838 -47.39690000
2.07892753 -47.39530000
2.11632668 -47.39390000
2.15372585 -47.39260000
2.19112500 -47.39130000
2.22852415 -47.39030000
2.26592332 -47.38940000
2.30332247 -47.38870000
2.34072162 -47.38810000
2.37812079 -47.38780000
2.41551994 -47.38770000
2.41551994 -47.38770000
2.45291909 -47.38760000
2.49031826 -47.38730000
2.52771741 -47.38680000
2.56511656 -47.38610000
2.60251573 -47.38520000
2.63991488 -47.38420000
2.67731403 -47.38300000
2.71471320 -47.38170000
2.75211235 -47.38030000
2.78951150 -47.37880000
2.82691067 -47.37720000
2.86430982 -47.37560000
2.90170897 -47.37400000
2.93910814 -47.37250000
2.97650729 -47.37100000
3.01390644 -47.36950000
3.05130561 -47.36820000
3.08870476 -47.36700000
3.12610391 -47.36600000
3.16350308 -47.36510000
3.20090223 -47.36440000
3.23830138 -47.36390000
3.27570055 -47.36360000
3.31309970 -47.36350000
3.31309970 -47.36350000
3.36599009 -47.36370000
3.41888050 -47.36430000
3.47177089 -47.36530000
3.52466127 -47.36670000
3.57755169 -47.36850000
3.63044207 -47.37060000
3.68333246 -47.37300000
3.73622287 -47.37570000
3.78911326 -47.37850000
3.84200364 -47.38150000
3.89489405 -47.38470000
3.94778444 -47.38790000
4.00067483 -47.39110000
4.05356524 -47.39420000
4.10645563 -47.39720000
4.15934601 -47.40010000
4.21223642 -47.40280000
4.26512681 -47.40520000
4.31801720 -47.40730000
4.37090761 -47.40910000
4.42379799 -47.41050000
4.47668838 -47.41150000
4.52957879 -47.41220000
4.58246918 -47.41240000

0.00000000 -47.38780000
0.03739915 -47.38520000
0.07479832 -47.38270000
0.11219747 -47.38060000
0.14959662 -47.37860000
0.18699579 -47.37680000
0.22439494 -47.37530000
0.26179409 -47.37400000
0.29919326 -47.37300000
0.33659241 -47.37210000
0.37399156 -47.37140000
0.41139073 -47.37080000
0.44878988 -47.37040000
0.48618903 -47.37010000
0.52358820 -47.37000000
0.56098735 -47.36990000
0.59838650 -47.36990000
0.63578567 -47.36990000
0.67318482 -47.37000000
0.71058397 -47.37010000
0.74798314 -47.37020000
0.78538229 -47.37030000
0.82278145 -47.37040000
0.86018061 -47.37040000
0.89757976 -47.37040000
0.89757976 -47.37040000
0.92342811 -47.37050000
0.94927647 -47.37080000
0.97512482 -47.37120000
1.00097316 -47.37190000
1.02682152 -47.37270000
1.05266987 -47.37360000
1.07851821 -47.37480000
1.10436657 -47.37610000
1.13021492 -47.37750000
1.15606326 -47.37910000
1.18191162 -47.38090000
1.20775997 -47.38280000
1.23360832 -47.38480000
1.25945667 -47.38690000
1.28530502 -47.38910000
1.31115337 -47.39140000
1.33700172 -47.39390000
1.36285007 -47.39640000
1.38869842 -47.39890000
1.41454678 -47.40150000
1.44039512 -47.40420000
1.46624347 -47.40690000
1.49209183 -47.40960000
1.51794017 -47.41240000
1.51794017 -47.41240000
1.55533932 -47.41230000
1.59273849 -47.41200000
1.63013764 -47.41140000
1.66753679 -47.41070000
1.70493596 -47.40980000
1.74233511 -47.40880000
1.77973427 -47.40760000
1.81713343 -47.40620000
1.85453259 -47.40480000
1.89193174 -47.40330000
1.92933090 -47.40170000
1.96673006 -47.40010000
2.00412921 -47.39850000
2.04152838 -47.39690000
2.07892753 -47.39530000
2.11632668 -47.39390000
2.15372585 -47.39250000
2.19112500 -47.39130000
2.22852415 -47.39030000
2.26592332 -47.38940000
2.30332247 -47.38860000
2.34072162 -47.38810000
2.37812079 -47.38780000
2.41551994 -47.38770000
2.41551994 -47.38770000
2.45291909 -47.38760000
2.49031826 -47.38730000
2.52771741 -47.38680000
2.56511656 -47.38610000
2.60251573 -47.38520000
2.63991488 -47.38420000
2.67731403 -47.38300000
2.71471320 -47.38170000
2.75211235 -47.38020000
2.78951150 -47.37870000
2.82691067 -47.37720000
2.86430982 -47.37560000
2.90170897 -47.37400000
2.93910814 -47.37250000
2.97650729 -47.37100000
3.01390644 -47.36950000
3.05130561 -47.36820000
3.08870476 -47.36700000
3.12610391 -47.36600000
3.16350308 -47.36510000
3.20090223 -47.36440000
3.23830138 -47.36390000
3.27570055 -47.36360000
3.31309970 -47.36340000
3.31309970 -47.36340000
3.36599009 -47.36370000
3.41888050 -47.36430000
3.47177089 -47.36530000
3.52466127 -47.36670000
3.57755169 -47.36850000
3.63044207 -47.37060000
3.68333246 -47.37300000
3.73622287 -47.37560000
3.78911326 -47.37850000
3.84200364 -47.38150000
3.89489405 -47.38470000
3.94778444 -47.38790000
4.00067483 -47.39110000
4.05356524 -47.39420000
4.10645563 -47.39720000
4.15934601 -47.40010000
4.21223642 -47.40280000
4.26512681 -47.40520000
4.31801720 -47.40730000
4.37090761 -47.40910000
4.42379799 -47.41050000
4.47668838 -47.41150000
4.52957879 -47.41220000
4.58246918 -47.41240000

0.00000000 -26.09200000
0.03739915 -26.09450000
0.07479832 -26.09270000
0.11219747 -26.08660000
0.14959662 -26.07630000
0.18699579 -26.06200000
0.22439494 -26.04390000
0.26179409 -26.03440000
0.29919326 -26.05980000
0.33659241 -26.08920000
0.37399156 -26.11950000
0.41139073 -26.14940000
0.44878988 -26.17840000
0.48618903 -26.20610000
0.52358820 -26.23210000
0.56098735 -26.25630000
0.59838650 -26.27840000
0.63578567 -26.29830000
0.67318482 -26.31580000
0.71058397 -26.33080000
0.74798314 -26.34330000
0.78538229 -26.35310000
0.82278145 -26.36010000
0.86018061 -26.36430000
0.89757976 -26.36570000
0.89757976 -26.36570000
0.92342811 -26.36490000
0.94927647 -26.36230000
0.97512482 -26.35800000
1.00097316 -26.35200000
1.02682152 -26.34430000
1.05266987 -26.33500000
1.07851821 -26.32400000
1.10436657 -26.31140000
1.13021492 -26.29720000
1.15606326 -26.28140000
1.18191162 -26.26420000
1.20775997 -26.24550000
