#k-distance eigenvalue[eV]
0.00000000 -47.46010000
0.05128765 -47.46180000
0.10257532 -47.46350000
0.15386297 -47.46500000
0.20515061 -47.46650000
0.25643829 -47.46790000
0.30772593 -47.46920000
0.35901358 -47.47030000
0.41030125 -47.47120000
0.46158890 -47.47200000
0.51287655 -47.47250000
0.56416422 -47.47280000
0.61545187 -47.47290000
0.66673951 -47.47280000
0.71802719 -47.47250000
0.76931483 -47.47200000
0.82060248 -47.47120000
0.87189015 -47.47030000
0.92317780 -47.46920000
0.97446545 -47.46790000
1.02575312 -47.46650000
1.07704077 -47.46500000
1.12832842 -47.46350000
1.17961609 -47.46180000
1.23090373 -47.46010000
1.23090373 -47.50140000
1.26716958 -47.50130000
1.30343544 -47.50100000
1.33970128 -47.50040000
1.37596713 -47.49950000
1.41223299 -47.49850000
1.44849883 -47.49720000
1.48476467 -47.49570000
1.52103053 -47.49410000
1.55729638 -47.49230000
1.59356222 -47.49030000
1.62982808 -47.48830000
1.66609392 -47.48610000
1.70235977 -47.48390000
1.73862563 -47.48150000
1.77489147 -47.47920000
1.81115731 -47.47690000
1.84742318 -47.47450000
1.88368902 -47.47220000
1.91995486 -47.47000000
1.95622072 -47.46780000
1.99248657 -47.46570000
2.02875241 -47.46370000
2.06501827 -47.46190000
2.10128411 -47.46010000
2.10128411 -47.46010000
2.13754996 -47.46010000
2.17381582 -47.45990000
2.21008166 -47.45950000
2.24634750 -47.45910000
2.28261336 -47.45850000
2.31887921 -47.45780000
2.35514505 -47.45710000
2.39141091 -47.45620000
2.42767675 -47.45530000
2.46394260 -47.45430000
2.50020846 -47.45330000
2.53647430 -47.45230000
2.57274015 -47.45120000
2.60900601 -47.45020000
2.64527185 -47.44920000
2.68153769 -47.44830000
2.71780355 -47.44740000
2.75406940 -47.44670000
2.79033524 -47.44600000
2.82660110 -47.44540000
2.86286694 -47.44500000
2.89913279 -47.44460000
2.93539865 -47.44440000
2.97166449 -47.44430000
2.97166449 -47.44430000
3.02295214 -47.44460000
3.07423981 -47.44530000
3.12552746 -47.44650000
3.17681511 -47.44820000
3.22810278 -47.45030000
3.27939042 -47.45270000
3.33067807 -47.45550000
3.38196574 -47.45870000
3.43325339 -47.46200000
3.48454104 -47.46550000
3.53582871 -47.46920000
3.58711636 -47.47290000
3.63840401 -47.47670000
3.68969168 -47.48030000
3.74097933 -47.48390000
3.79226697 -47.48720000
3.84355464 -47.49030000
3.89484229 -47.49310000
3.94612994 -47.49560000
