#k-distance eigenvalue[eV]
0.71084692 -25.60380000
0.76162169 -25.60760000
0.81239646 -25.61130000
0.86317125 -25.61230000
0.91394602 -25.60770000
0.96472079 -25.59880000
1.01549559 -25.58840000
1.06627036 -25.57840000
1.11704513 -25.56950000
1.16781993 -25.56230000
1.21859470 -25.55710000

0.00000000 -25.55710000
0.05077477 -25.55410000
0.10154957 -25.55330000
0.15232434 -25.55470000
0.20309911 -25.55820000
0.25387390 -25.56330000
0.30464867 -25.56990000
0.35542345 -25.57740000
0.40619824 -25.58520000
0.45697301 -25.59260000
0.50774778 -25.59880000
0.55852258 -25.60120000
0.60929735 -25.60030000
0.66007212 -25.60120000
0.71084692 -25.59880000
0.76162169 -25.59260000
0.81239646 -25.58520000
0.86317125 -25.57740000
0.91394602 -25.56990000
0.96472079 -25.56330000
1.01549559 -25.55820000
1.06627036 -25.55470000
1.11704513 -25.55330000
1.16781993 -25.55410000
1.21859470 -25.55710000

0.00000000 -16.26880000
0.05077477 -16.30470000
0.10154957 -16.33820000
0.15232434 -16.36880000
0.20309911 -16.39650000
0.25387390 -16.42110000
0.30464867 -16.44230000
0.35542345 -16.46030000
0.40619824 -16.47490000
0.45697301 -16.48630000
0.50774778 -16.49440000
0.55852258 -16.49920000
0.60929735 -16.50080000
0.66007212 -16.49920000
0.71084692 -16.49440000
0.76162169 -16.48630000
0.81239646 -16.47490000
0.86317125 -16.46030000
0.91394602 -16.44230000
0.96472079 -16.42110000
1.01549559 -16.39650000
1.06627036 -16.36880000
1.11704513 -16.33820000
1.16781993 -16.30470000
1.21859470 -16.26880000

0.00000000 -16.26880000
0.05077477 -16.23080000
0.10154957 -16.19120000
0.15232434 -16.15050000
0.20309911 -16.10930000
0.25387390 -16.06830000
0.30464867 -16.02820000
0.35542345 -15.99000000
0.40619824 -15.95450000
0.45697301 -15.92310000
0.50774778 -15.89770000
0.55852258 -15.88050000
0.60929735 -15.87510000
0.66007212 -15.88050000
0.71084692 -15.89770000
0.76162169 -15.92310000
0.81239646 -15.95450000
0.86317125 -15.99000000
0.91394602 -16.02820000
0.96472079 -16.06830000
1.01549559 -16.10930000
1.06627036 -16.15050000
1.11704513 -16.19120000
1.16781993 -16.23080000
1.21859470 -16.26880000

0.00000000 -15.73820000
0.05077477 -15.75290000
0.10154957 -15.76850000
0.15232434 -15.78450000
0.20309911 -15.80030000
0.25387390 -15.81570000
0.30464867 -15.83000000
0.35542345 -15.84280000
0.40619824 -15.85400000
0.45697301 -15.86300000
0.50774778 -15.86970000
0.55852258 -15.87380000
0.60929735 -15.87440000
0.66007212 -15.87380000
0.71084692 -15.86970000
0.76162169 -15.86300000
0.81239646 -15.85400000
0.86317125 -15.84280000
0.91394602 -15.83000000
0.96472079 -15.81570000
1.01549559 -15.80030000
1.06627036 -15.78450000
1.11704513 -15.76850000
1.16781993 -15.75290000
1.21859470 -15.73820000

0.00000000 -15.73820000
0.05077477 -15.72470000
0.10154957 -15.71290000
0.15232434 -15.70320000
0.20309911 -15.69590000
0.25387390 -15.69130000
0.30464867 -15.68950000
0.35542345 -15.69070000
0.40619824 -15.69450000
0.45697301 -15.70040000
0.50774778 -15.70720000
