#k-distance eigenvalue[eV]
0.00000000 -47.54310000
0.03590776 -47.54460000
0.07181553 -47.54610000
0.10772329 -47.54780000
0.14363104 -47.54950000
0.17953882 -47.55130000
0.21544658 -47.55320000
0.25135433 -47.55510000
0.28726211 -47.55710000
0.32316986 -47.55900000
0.35907762 -47.56100000
0.39498539 -47.56290000
0.43089315 -47.56480000
0.46680091 -47.56670000
0.50270868 -47.56840000
0.53861644 -47.57010000
0.57452420 -47.57160000
0.61043197 -47.57300000
0.64633973 -47.57420000
0.68224748 -47.57530000
0.71815526 -47.57620000
0.75406301 -47.57690000
0.78997077 -47.57740000
0.82587855 -47.57770000
0.86178630 -47.57780000
0.86178630 -47.57780000
0.88649940 -47.57780000
0.91121250 -47.57770000
0.93592560 -47.57740000
0.96063869 -47.57710000
0.98535180 -47.57670000
1.01006489 -47.57630000
1.03477798 -47.57570000
1.05949109 -47.57500000
1.08420418 -47.57430000
1.10891728 -47.57350000
1.13363038 -47.57270000
1.15834348 -47.57170000
1.18305657 -47.57070000
1.20776967 -47.56970000
1.23248277 -47.56860000
1.25719586 -47.56740000
1.28190897 -47.56620000
1.30662206 -47.56500000
1.33133516 -47.56370000
1.35604826 -47.56240000
1.38076136 -47.56100000
1.40547445 -47.55970000
1.43018755 -47.55830000
1.45490065 -47.55700000
1.45490065 -47.55700000
1.49080841 -47.55690000
1.52671618 -47.55670000
1.56262394 -47.55640000
1.59853169 -47.55600000
1.63443947 -47.55550000
1.67034722 -47.55490000
1.70625498 -47.55430000
1.74216275 -47.55350000
1.77807051 -47.55270000
1.81397827 -47.55180000
1.84988604 -47.55090000
1.88579380 -47.55000000
1.92170155 -47.54910000
1.95760933 -47.54820000
1.99351708 -47.54740000
2.02942484 -47.54660000
2.06533261 -47.54580000
2.10124037 -47.54510000
2.13714813 -47.54450000
2.17305590 -47.54400000
2.20896366 -47.54360000
2.24487142 -47.54330000
2.28077919 -47.54320000
2.31668695 -47.54310000
2.31668695 -47.54310000
2.35259470 -47.54300000
2.38850248 -47.54290000
2.42441023 -47.54260000
2.46031799 -47.54220000
2.49622576 -47.54170000
2.53213352 -47.54110000
2.56804128 -47.54040000
2.60394905 -47.53970000
2.63985681 -47.53890000
2.67576457 -47.53800000
2.71167234 -47.53710000
2.74758010 -47.53620000
2.78348785 -47.53540000
2.81939563 -47.53450000
2.85530338 -47.53360000
2.89121114 -47.53280000
2.92711892 -47.53210000
2.96302667 -47.53140000
2.99893443 -47.53080000
3.03484220 -47.53030000
3.07074996 -47.52990000
3.10665772 -47.52960000
3.14256549 -47.52950000
3.17847325 -47.52940000
3.17847325 -47.52940000
3.22925448 -47.52950000
3.28003575 -47.52990000
