#k-distance eigenvalue[eV]
1.88579380 -25.60270000
1.92170155 -25.60410000
1.95760933 -25.60540000
1.99351708 -25.60700000
2.02942484 -25.60870000
2.06533261 -25.61070000
2.10124037 -25.61300000
2.13714813 -25.61570000
2.17305590 -25.61890000
2.20896366 -25.62250000
2.24487142 -25.62650000
2.28077919 -25.63100000
2.31668695 -25.63600000
2.31668695 -25.63600000
2.35259470 -25.63650000
2.38850248 -25.63810000
2.42441023 -25.64110000
2.46031799 -25.64570000
2.49622576 -25.65280000
2.53213352 -25.66310000
2.56804128 -25.67690000
2.60394905 -25.69390000
2.63985681 -25.71340000
2.67576457 -25.73480000
2.71167234 -25.75720000
2.74758010 -25.78020000
2.78348785 -25.80320000
2.81939563 -25.82580000
2.85530338 -25.84760000
2.89121114 -25.86810000
2.92711892 -25.88710000
2.96302667 -25.90420000
2.99893443 -25.91910000
3.03484220 -25.93160000
3.07074996 -25.94150000
3.10665772 -25.94870000
3.14256549 -25.95310000
3.17847325 -25.95450000
3.17847325 -25.95450000
3.22925448 -25.95310000
3.28003575 -25.94870000
3.33081698 -25.94140000
3.38159822 -25.93140000
3.43237948 -25.91870000
3.48316072 -25.90370000
3.53394195 -25.88650000
3.58472321 -25.86730000
3.63550445 -25.84650000
3.68628569 -25.82440000
3.73706695 -25.80140000
3.78784818 -25.77780000
3.83862942 -25.75410000
3.88941068 -25.73060000
3.94019192 -25.70770000
3.99097316 -25.68600000
4.04175442 -25.66570000
4.09253565 -25.64720000
4.14331689 -25.63090000
4.19409815 -25.61720000
4.24487939 -25.60630000
4.29566062 -25.59850000
4.34644188 -25.59390000
4.39722312 -25.59250000

0.00000000 -25.57380000
0.03590776 -25.57780000
0.07181553 -25.58200000
0.10772329 -25.58620000
0.14363104 -25.59060000
0.17953882 -25.59490000
0.21544658 -25.59930000
0.25135433 -25.60370000
0.28726211 -25.60800000
0.32316986 -25.61230000
0.35907762 -25.61640000
0.39498539 -25.61800000
0.43089315 -25.60980000
0.46680091 -25.60250000
0.50270868 -25.59610000
0.53861644 -25.59070000
0.57452420 -25.58610000
0.61043197 -25.58240000
0.64633973 -25.57960000
0.68224748 -25.57280000
0.71815526 -25.55710000
