#k-distance eigenvalue[eV]
0.00000000 -47.55570000
0.03588672 -47.55710000
0.07177346 -47.55860000
0.10766017 -47.56020000
0.14354689 -47.56190000
0.17943363 -47.56370000
0.21532035 -47.56550000
0.25120707 -47.56740000
0.28709380 -47.56930000
0.32298052 -47.57130000
0.35886724 -47.57320000
0.39475398 -47.57510000
0.43064070 -47.57700000
0.46652742 -47.57880000
0.50241415 -47.58050000
0.53830087 -47.58210000
0.57418759 -47.58360000
0.61007433 -47.58500000
0.64596105 -47.58620000
0.68184777 -47.58730000
0.71773450 -47.58820000
0.75362122 -47.58890000
0.78950794 -47.58940000
0.82539468 -47.58970000
0.86128140 -47.58980000
0.86128140 -47.58980000
0.88593276 -47.58970000
0.91058414 -47.58960000
0.93523551 -47.58940000
0.95988687 -47.58910000
0.98453825 -47.58870000
1.00918962 -47.58820000
1.03384099 -47.58770000
1.05849237 -47.58710000
1.08314373 -47.58640000
1.10779510 -47.58560000
1.13244648 -47.58470000
1.15709785 -47.58380000
1.18174921 -47.58280000
1.20640059 -47.58180000
1.23105196 -47.58070000
1.25570332 -47.57960000
1.28035470 -47.57840000
1.30500607 -47.57720000
1.32965744 -47.57600000
1.35430882 -47.57470000
1.37896018 -47.57340000
1.40361155 -47.57210000
1.42826293 -47.57070000
1.45291429 -47.56940000
1.45291429 -47.56940000
1.48880101 -47.56930000
1.52468775 -47.56920000
1.56057447 -47.56890000
1.59646119 -47.56850000
1.63234792 -47.56800000
1.66823464 -47.56740000
1.70412136 -47.56670000
1.74000810 -47.56600000
1.77589482 -47.56520000
1.81178153 -47.56430000
1.84766827 -47.56340000
1.88355499 -47.56250000
1.91944171 -47.56160000
1.95532844 -47.56070000
1.99121516 -47.55990000
2.02710188 -47.55910000
2.06298862 -47.55830000
2.09887534 -47.55770000
2.13476205 -47.55710000
2.17064879 -47.55660000
2.20653551 -47.55620000
2.24242223 -47.55590000
2.27830896 -47.55570000
2.31419568 -47.55560000
2.31419568 -47.55560000
2.35008240 -47.55560000
2.38596914 -47.55540000
2.42185586 -47.55510000
2.45774258 -47.55470000
2.49362931 -47.55420000
2.52951603 -47.55370000
2.56540275 -47.55300000
2.60128949 -47.55230000
2.63717621 -47.55150000
2.67306293 -47.55060000
2.70894966 -47.54970000
2.74483638 -47.54890000
2.78072310 -47.54800000
2.81660984 -47.54710000
2.85249656 -47.54630000
2.88838327 -47.54550000
2.92427001 -47.54470000
2.96015673 -47.54410000
2.99604345 -47.54350000
3.03193018 -47.54300000
3.06781690 -47.54260000
3.10370362 -47.54230000
3.13959036 -47.54210000
3.17547708 -47.54210000
3.17547708 -47.54210000
3.22622856 -47.54220000
3.27698007 -47.54250000
3.32773156 -47.54310000
3.37848304 -47.54390000
3.42923455 -47.54490000
3.47998603 -47.54610000
3.53073752 -47.54740000
3.58148903 -47.54890000
3.63224051 -47.55050000
3.68299200 -47.55220000
3.73374351 -47.55390000
3.78449499 -47.55570000
3.83524648 -47.55750000
3.88599798 -47.55920000
3.93674947 -47.56090000
3.98750095 -47.56250000
4.03825246 -47.56400000
4.08900395 -47.56540000
4.13975543 -47.56660000
4.19050694 -47.56760000
4.24125843 -47.56830000
4.29200991 -47.56890000
4.34276142 -47.56930000
4.39351290 -47.56940000

0.00000000 -47.55570000
0.03588672 -47.55440000
0.07177346 -47.55320000
0.10766017 -47.55220000
0.14354689 -47.55130000
0.17943363 -47.55050000
0.21532035 -47.54990000
0.25120707 -47.54930000
0.28709380 -47.54890000
