#k-distance eigenvalue[eV]
2.11989882 -26.46580000
2.15376977 -26.46450000
2.18764070 -26.46180000
2.18764070 -26.46180000
2.22151163 -26.46160000
2.25538257 -26.46090000
2.28925350 -26.45980000
2.32312443 -26.45820000
2.35699538 -26.45610000
2.39086631 -26.45370000
2.42473723 -26.45080000
2.45860818 -26.44760000
2.49247911 -26.44410000
2.52635004 -26.44020000
2.56022098 -26.43610000
2.59409191 -26.43180000
2.62796284 -26.42730000
2.66183379 -26.42270000
2.69570472 -26.41800000
2.72957565 -26.41340000
2.76344659 -26.40880000
2.79731752 -26.40440000
2.83118845 -26.40040000
2.86505939 -26.39670000
2.89893032 -26.39360000
2.93280125 -26.39120000
2.96667220 -26.38970000
3.00054313 -26.38920000
3.00054313 -26.38920000
3.04844385 -26.38950000
3.09634460 -26.39030000
3.14424533 -26.39150000
3.19214606 -26.39280000
3.24004681 -26.39410000
3.28794754 -26.39520000
3.33584826 -26.39610000
3.38374901 -26.39670000
3.43164974 -26.39690000
3.47955047 -26.39670000
3.52745122 -26.39630000
3.57535195 -26.39550000
3.62325267 -26.39450000
3.67115342 -26.39340000
3.71905415 -26.39210000
3.76695488 -26.39070000
3.81485563 -26.38940000
3.86275636 -26.38810000
3.91065708 -26.38690000
3.95855783 -26.38580000
4.00645856 -26.38500000
4.05435929 -26.38440000
4.10226004 -26.38400000
4.15016077 -26.38380000

0.00000000 -26.40150000
0.03387093 -26.40100000
0.06774187 -26.39910000
0.10161280 -26.39600000
0.13548373 -26.39140000
0.16935468 -26.38540000
0.20322561 -26.37820000
0.23709654 -26.36980000
0.27096748 -26.36060000
0.30483841 -26.35060000
0.33870934 -26.34030000
0.37258029 -26.32990000
0.40645121 -26.31990000
0.44032214 -26.31080000
0.47419309 -26.30280000
0.50806402 -26.29630000
0.54193495 -26.29100000
0.57580589 -26.28680000
0.60967682 -26.28350000
0.64354775 -26.28090000
0.67741870 -26.27890000
0.71128962 -26.27740000
0.74516055 -26.27640000
0.77903150 -26.27580000
0.81290243 -26.27560000
0.81290243 -26.27560000
0.83631225 -26.27580000
0.85972209 -26.27650000
0.88313191 -26.27770000
0.90654173 -26.27940000
0.92995157 -26.28150000
0.95336139 -26.28400000
0.97677121 -26.28700000
1.00018105 -26.29050000
1.02359087 -26.29430000
1.04700069 -26.29850000
1.07041053 -26.30300000
1.09382035 -26.30790000
1.11723017 -26.31320000
1.14064001 -26.31870000
1.16404983 -26.32450000
1.18745965 -26.33050000
1.21086949 -26.33670000
1.23427931 -26.34310000
1.25768913 -26.34970000
1.28109897 -26.35640000
1.30450879 -26.36320000
1.32791861 -26.37010000
1.35132845 -26.37690000
1.37473827 -26.38380000
1.37473827 -26.38380000
1.40860920 -26.38370000
1.44248014 -26.38330000
1.47635107 -26.38270000
1.51022200 -26.38190000
1.54409295 -26.38090000
1.57796388 -26.37970000
1.61183481 -26.37860000
1.64570575 -26.37750000
1.67957668 -26.37670000
1.71344761 -26.37640000
1.74731856 -26.37680000
1.78118948 -26.37830000
1.81506041 -26.38140000
1.84893136 -26.38630000
1.88280229 -26.39300000
1.91667322 -26.40120000
1.95054416 -26.41030000
1.98441509 -26.41980000
2.01828602 -26.42910000
2.05215697 -26.43780000
2.08602790 -26.44570000
2.11989882 -26.45240000
2.15376977 -26.45780000
2.18764070 -26.46180000
2.18764070 -26.46180000
2.22151163 -26.46160000
2.25538257 -26.46090000
2.28925350 -26.45980000
2.32312443 -26.45820000
2.35699538 -26.45610000
2.39086631 -26.45370000
2.42473723 -26.45080000
2.45860818 -26.44760000
2.49247911 -26.44410000
2.52635004 -26.44020000
2.56022098 -26.43610000
2.59409191 -26.43180000
2.62796284 -26.42730000
2.66183379 -26.42270000
2.69570472 -26.41800000
2.72957565 -26.41340000
2.76344659 -26.40880000
2.79731752 -26.40440000
2.83118845 -26.40040000
2.86505939 -26.39670000
2.89893032 -26.39360000
2.93280125 -26.39120000
2.96667220 -26.38970000
3.00054313 -26.38920000
3.00054313 -26.38920000
3.04844385 -26.38950000
3.09634460 -26.39030000
3.14424533 -26.39150000
3.19214606 -26.39280000
3.24004681 -26.39410000
3.28794754 -26.39520000
3.33584826 -26.39610000
3.38374901 -26.39670000
3.43164974 -26.39690000
3.47955047 -26.39670000
3.52745122 -26.39630000
3.57535195 -26.39550000
3.62325267 -26.39450000
3.67115342 -26.39340000
3.71905415 -26.39210000
3.76695488 -26.39070000
3.81485563 -26.38940000
3.86275636 -26.38810000
3.91065708 -26.38690000
3.95855783 -26.38580000
4.00645856 -26.38500000
4.05435929 -26.38440000
4.10226004 -26.38400000
4.15016077 -26.38380000

0.00000000 -26.34560000
0.03387093 -26.35040000
0.06774187 -26.35390000
0.10161280 -26.35520000
0.13548373 -26.35350000
0.16935468 -26.34840000
0.20322561 -26.34050000
0.23709654 -26.33030000
0.27096748 -26.31840000
0.30483841 -26.30520000
0.33870934 -26.29100000
0.37258029 -26.28160000
0.40645121 -26.27520000
0.44032214 -26.26820000
0.47419309 -26.26030000
0.50806402 -26.25170000
0.54193495 -26.24280000
0.57580589 -26.23380000
0.60967682 -26.22520000
0.64354775 -26.21740000
0.67741870 -26.21070000
0.71128962 -26.20530000
0.74516055 -26.20130000
0.77903150 -26.19880000
0.81290243 -26.19800000
0.81290243 -26.19800000
0.83631225 -26.19790000
0.85972209 -26.19780000
0.88313191 -26.19750000
0.90654173 -26.19710000
0.92995157 -26.19650000
0.95336139 -26.19590000
0.97677121 -26.19510000
1.00018105 -26.19430000
1.02359087 -26.19330000
1.04700069 -26.19230000
1.07041053 -26.19110000
1.09382035 -26.18990000
1.11723017 -26.18860000
1.14064001 -26.18720000
1.16404983 -26.18570000
1.18745965 -26.18420000
1.21086949 -26.18260000
1.23427931 -26.18090000
1.25768913 -26.17930000
1.28109897 -26.17760000
1.30450879 -26.17580000
1.32791861 -26.17420000
1.35132845 -26.17270000
1.37473827 -26.17190000
1.37473827 -26.17190000
1.40860920 -26.17290000
1.44248014 -26.17580000
1.47635107 -26.18070000
1.51022200 -26.18730000
1.54409295 -26.19560000
1.57796388 -26.20520000
1.61183481 -26.21610000
1.64570575 -26.22790000
1.67957668 -26.24010000
1.71344761 -26.25250000
1.74731856 -26.26450000
1.78118948 -26.27550000
1.81506041 -26.28480000
1.84893136 -26.29210000
1.88280229 -26.29690000
1.91667322 -26.29960000
1.95054416 -26.30050000
1.98441509 -26.30000000
2.01828602 -26.29850000
2.05215697 -26.29630000
2.08602790 -26.29360000
2.11989882 -26.29050000
2.15376977 -26.28710000
2.18764070 -26.28360000
2.18764070 -26.28360000
2.22151163 -26.28370000
2.25538257 -26.28410000
2.28925350 -26.28490000
2.32312443 -26.28590000
2.35699538 -26.28730000
2.39086631 -26.28900000
2.42473723 -26.29110000
2.45860818 -26.29370000
2.49247911 -26.29690000
2.52635004 -26.30060000
2.56022098 -26.30530000
2.59409191 -26.31100000
2.62796284 -26.31780000
2.66183379 -26.32580000
2.69570472 -26.33470000
2.72957565 -26.34400000
2.76344659 -26.35320000
2.79731752 -26.36200000
2.83118845 -26.36980000
2.86505939 -26.37660000
2.89893032 -26.38200000
2.93280125 -26.38600000
2.96667220 -26.38840000
3.00054313 -26.38920000
3.00054313 -26.38920000
3.04844385 -26.38830000
3.09634460 -26.38570000
3.14424533 -26.38130000
3.19214606 -26.37520000
3.24004681 -26.36750000
3.28794754 -26.35840000
3.33584826 -26.34800000
3.38374901 -26.33650000
3.43164974 -26.32390000
3.47955047 -26.31060000
3.52745122 -26.29680000
3.57535195 -26.28270000
3.62325267 -26.26840000
3.67115342 -26.25440000
3.71905415 -26.24080000
3.76695488 -26.22780000
3.81485563 -26.21570000
3.86275636 -26.20470000
3.91065708 -26.19510000
3.95855783 -26.18690000
4.00645856 -26.18040000
4.05435929 -26.17570000
4.10226004 -26.17280000
4.15016077 -26.17190000

0.00000000 -26.34560000
0.03387093 -26.34010000
0.06774187 -26.33420000
0.10161280 -26.32820000
0.13548373 -26.32220000
0.16935468 -26.31630000
0.20322561 -26.31050000
0.23709654 -26.30470000
0.27096748 -26.29900000
0.30483841 -26.29330000
0.33870934 -26.28760000
0.37258029 -26.27620000
0.40645121 -26.26100000
0.44032214 -26.24570000
0.47419309 -26.23060000
0.50806402 -26.21600000
0.54193495 -26.20210000
0.57580589 -26.19360000
0.60967682 -26.19480000
0.64354775 -26.19570000
0.67741870 -26.19650000
0.71128962 -26.19720000
0.74516055 -26.19760000
0.77903150 -26.19790000
0.81290243 -26.19800000
0.81290243 -26.19800000
0.83631225 -26.19790000
0.85972209 -26.19780000
0.88313191 -26.19750000
0.90654173 -26.19710000
0.92995157 -26.19650000
0.95336139 -26.19590000
0.97677121 -26.19510000
1.00018105 -26.19430000
1.02359087 -26.19330000
1.04700069 -26.19230000
1.07041053 -26.19110000
1.09382035 -26.18990000
1.11723017 -26.18860000
1.14064001 -26.18720000
1.16404983 -26.18570000
1.18745965 -26.18420000
1.21086949 -26.18260000
1.23427931 -26.18090000
1.25768913 -26.17930000
1.28109897 -26.17760000
1.30450879 -26.17580000
1.32791861 -26.17420000
1.35132845 -26.17270000
1.37473827 -26.17190000
1.37473827 -26.17190000
1.40860920 -26.17190000
1.44248014 -26.17170000
1.47635107 -26.17350000
1.51022200 -26.17730000
1.54409295 -26.18200000
1.57796388 -26.18750000
1.61183481 -26.19350000
1.64570575 -26.19990000
1.67957668 -26.20650000
1.71344761 -26.21320000
1.74731856 -26.21980000
1.78118948 -26.22620000
1.81506041 -26.23240000
1.84893136 -26.23830000
1.88280229 -26.24390000
1.91667322 -26.24920000
1.95054416 -26.25420000
1.98441509 -26.25900000
2.01828602 -26.26350000
2.05215697 -26.26780000
2.08602790 -26.27200000
2.11989882 -26.27600000
2.15376977 -26.27980000
2.18764070 -26.28360000
2.18764070 -26.28360000
2.22151163 -26.28370000
2.25538257 -26.28410000
2.28925350 -26.28490000
2.32312443 -26.28590000
2.35699538 -26.28730000
2.39086631 -26.28900000
2.42473723 -26.29110000
2.45860818 -26.29370000
2.49247911 -26.29690000
2.52635004 -26.30060000
2.56022098 -26.30530000
2.59409191 -26.31100000
2.62796284 -26.31780000
2.66183379 -26.32580000
2.69570472 -26.33470000
2.72957565 -26.34400000
2.76344659 -26.35320000
2.79731752 -26.36200000
2.83118845 -26.36980000
2.86505939 -26.37660000
2.89893032 -26.38200000
2.93280125 -26.38600000
2.96667220 -26.38840000
3.00054313 -26.38920000
3.00054313 -26.38920000
3.04844385 -26.38830000
3.09634460 -26.38570000
3.14424533 -26.38130000
3.19214606 -26.37520000
3.24004681 -26.36750000
3.28794754 -26.35840000
3.33584826 -26.34800000
3.38374901 -26.33640000
3.43164974 -26.32390000
3.47955047 -26.31060000
3.52745122 -26.29680000
3.57535195 -26.28270000
3.62325267 -26.26840000
3.67115342 -26.25440000
3.71905415 -26.24080000
3.76695488 -26.22780000
3.81485563 -26.21570000
3.86275636 -26.20470000
3.91065708 -26.19510000
3.95855783 -26.18690000
4.00645856 -26.18040000
4.05435929 -26.17570000
4.10226004 -26.17280000
4.15016077 -26.17190000

0.00000000 -26.16230000
0.03387093 -26.16420000
0.06774187 -26.16610000
0.10161280 -26.16810000
0.13548373 -26.17010000
0.16935468 -26.17210000
0.20322561 -26.17420000
0.23709654 -26.17620000
0.27096748 -26.17830000
0.30483841 -26.18030000
0.33870934 -26.18220000
0.37258029 -26.18410000
0.40645121 -26.18600000
0.44032214 -26.18770000
0.47419309 -26.18940000
0.50806402 -26.19090000
0.54193495 -26.19240000
0.57580589 -26.18910000
0.60967682 -26.17740000
0.64354775 -26.16700000
0.67741870 -26.15830000
0.71128962 -26.15130000
0.74516055 -26.14630000
0.77903150 -26.14320000
0.81290243 -26.14210000
0.81290243 -26.14210000
0.83631225 -26.14220000
0.85972209 -26.14240000
0.88313191 -26.14270000
0.90654173 -26.14310000
0.92995157 -26.14360000
0.95336139 -26.14430000
0.97677121 -26.14500000
1.00018105 -26.14590000
1.02359087 -26.14680000
1.04700069 -26.14790000
1.07041053 -26.14910000
1.09382035 -26.15030000
1.11723017 -26.15160000
1.14064001 -26.15310000
1.16404983 -26.15450000
1.18745965 -26.15610000
1.21086949 -26.15770000
1.23427931 -26.15930000
1.25768913 -26.16100000
1.28109897 -26.16270000
1.30450879 -26.16440000
1.32791861 -26.16610000
1.35132845 -26.16760000
1.37473827 -26.16840000
1.37473827 -26.16840000
1.40860920 -26.16890000
1.44248014 -26.17070000
1.47635107 -26.17160000
1.51022200 -26.17130000
1.54409295 -26.17100000
1.57796388 -26.17060000
1.61183481 -26.17020000
1.64570575 -26.16970000
1.67957668 -26.16920000
1.71344761 -26.16860000
1.74731856 -26.16800000
1.78118948 -26.16750000
1.81506041 -26.16690000
1.84893136 -26.16630000
1.88280229 -26.16570000
1.91667322 -26.16510000
1.95054416 -26.16460000
1.98441509 -26.16410000
2.01828602 -26.16370000
2.05215697 -26.16330000
2.08602790 -26.16290000
2.11989882 -26.16260000
2.15376977 -26.16240000
2.18764070 -26.16230000
2.18764070 -26.16230000
2.22151163 -26.16320000
2.25538257 -26.16590000
2.28925350 -26.17040000
2.32312443 -26.17650000
2.35699538 -26.18410000
2.39086631 -26.19300000
2.42473723 -26.20310000
2.45860818 -26.21400000
2.49247911 -26.22540000
2.52635004 -26.23700000
2.56022098 -26.24840000
2.59409191 -26.25920000
2.62796284 -26.26880000
2.66183379 -26.27710000
2.69570472 -26.28420000
2.72957565 -26.29010000
2.76344659 -26.29530000
2.79731752 -26.29980000
2.83118845 -26.30370000
2.86505939 -26.30710000
2.89893032 -26.30990000
2.93280125 -26.31200000
2.96667220 -26.31330000
3.00054313 -26.31380000
3.00054313 -26.31380000
3.04844385 -26.31290000
3.09634460 -26.31020000
3.14424533 -26.30600000
3.19214606 -26.30050000
3.24004681 -26.29390000
3.28794754 -26.28650000
3.33584826 -26.27840000
3.38374901 -26.26980000
3.43164974 -26.26090000
3.47955047 -26.25190000
3.52745122 -26.24270000
3.57535195 -26.23370000
3.62325267 -26.22480000
3.67115342 -26.21620000
3.71905415 -26.20810000
3.76695488 -26.20040000
3.81485563 -26.19340000
3.86275636 -26.18710000
3.91065708 -26.18160000
3.95855783 -26.17690000
4.00645856 -26.17320000
4.05435929 -26.17060000
4.10226004 -26.16890000
4.15016077 -26.16840000

0.00000000 -26.16230000
0.03387093 -26.16050000
0.06774187 -26.15880000
0.10161280 -26.15720000
0.13548373 -26.15560000
0.16935468 -26.15410000
0.20322561 -26.15280000
0.23709654 -26.15150000
0.27096748 -26.15030000
0.30483841 -26.14920000
0.33870934 -26.14820000
0.37258029 -26.14730000
0.40645121 -26.14640000
0.44032214 -26.14570000
0.47419309 -26.14500000
0.50806402 -26.14450000
0.54193495 -26.14400000
0.57580589 -26.14350000
0.60967682 -26.14310000
0.64354775 -26.14280000
0.67741870 -26.14260000
0.71128962 -26.14240000
0.74516055 -26.14220000
0.77903150 -26.14220000
0.81290243 -26.14210000
0.81290243 -26.14210000
0.83631225 -26.14220000
0.85972209 -26.14240000
0.88313191 -26.14270000
0.90654173 -26.14310000
0.92995157 -26.14360000
0.95336139 -26.14430000
0.97677121 -26.14500000
1.00018105 -26.14590000
1.02359087 -26.14680000
1.04700069 -26.14790000
1.07041053 -26.14910000
1.09382035 -26.15030000
1.11723017 -26.15160000
1.14064001 -26.15310000
1.16404983 -26.15450000
1.18745965 -26.15610000
1.21086949 -26.15770000
1.23427931 -26.15930000
1.25768913 -26.16100000
1.28109897 -26.16270000
1.30450879 -26.16440000
1.32791861 -26.16610000
1.35132845 -26.16760000
1.37473827 -26.16840000
1.37473827 -26.16840000
1.40860920 -26.16830000
1.44248014 -26.16820000
1.47635107 -26.16810000
1.51022200 -26.16790000
1.54409295 -26.16760000
1.57796388 -26.16730000
1.61183481 -26.16700000
1.64570575 -26.16660000
1.67957668 -26.16620000
1.71344761 -26.16580000
1.74731856 -26.16540000
1.78118948 -26.16490000
1.81506041 -26.16450000
1.84893136 -26.16410000
1.88280229 -26.16370000
1.91667322 -26.16340000
1.95054416 -26.16300000
1.98441509 -26.16270000
2.01828602 -26.16250000
2.05215697 -26.16230000
2.08602790 -26.16220000
2.11989882 -26.16220000
2.15376977 -26.16220000
2.18764070 -26.16230000
2.18764070 -26.16230000
2.22151163 -26.16320000
2.25538257 -26.16590000
2.28925350 -26.17040000
2.32312443 -26.17650000
2.35699538 -26.18410000
2.39086631 -26.19300000
2.42473723 -26.20310000
2.45860818 -26.21400000
2.49247911 -26.22540000
2.52635004 -26.23700000
2.56022098 -26.24840000
2.59409191 -26.25910000
2.62796284 -26.26880000
2.66183379 -26.27710000
2.69570472 -26.28420000
2.72957565 -26.29010000
2.76344659 -26.29530000
2.79731752 -26.29980000
2.83118845 -26.30370000
2.86505939 -26.30710000
2.89893032 -26.30990000
2.93280125 -26.31200000
2.96667220 -26.31330000
3.00054313 -26.31380000
3.00054313 -26.31380000
3.04844385 -26.31280000
3.09634460 -26.31020000
3.14424533 -26.30600000
3.19214606 -26.30050000
3.24004681 -26.29390000
3.28794754 -26.28650000
3.33584826 -26.27840000
3.38374901 -26.26980000
3.43164974 -26.26090000
3.47955047 -26.25190000
3.52745122 -26.24270000
3.57535195 -26.23370000
3.62325267 -26.22480000
3.67115342 -26.21620000
3.71905415 -26.20810000
3.76695488 -26.20040000
3.81485563 -26.19340000
3.86275636 -26.18710000
3.91065708 -26.18160000
3.95855783 -26.17690000
4.00645856 -26.17320000
4.05435929 -26.17060000
4.10226004 -26.16890000
4.15016077 -26.16840000

0.00000000 -16.10820000
0.03387093 -16.13090000
0.06774187 -16.15550000
0.10161280 -16.18200000
0.13548373 -16.21050000
0.16935468 -16.24100000
0.20322561 -16.27350000
0.23709654 -16.30780000
0.27096748 -16.34370000
0.30483841 -16.38100000
0.33870934 -16.41930000
0.37258029 -16.45820000
0.40645121 -16.49730000
0.44032214 -16.53590000
0.47419309 -16.57360000
0.50806402 -16.60970000
0.54193495 -16.64380000
0.57580589 -16.67540000
0.60967682 -16.70380000
0.64354775 -16.72880000
0.67741870 -16.74960000
0.71128962 -16.76640000
0.74516055 -16.77850000
0.77903150 -16.78580000
0.81290243 -16.78830000
0.81290243 -16.78830000
0.83631225 -16.78740000
0.85972209 -16.78460000
0.88313191 -16.77990000
0.90654173 -16.77330000
0.92995157 -16.76500000
0.95336139 -16.75500000
0.97677121 -16.74310000
1.00018105 -16.72960000
1.02359087 -16.71440000
1.04700069 -16.69760000
1.07041053 -16.67920000
1.09382035 -16.65930000
1.11723017 -16.63800000
1.14064001 -16.61560000
1.16404983 -16.59160000
1.18745965 -16.56660000
1.21086949 -16.54030000
1.23427931 -16.51320000
1.25768913 -16.48510000
1.28109897 -16.45620000
1.30450879 -16.42660000
1.32791861 -16.39650000
1.35132845 -16.36580000
1.37473827 -16.33480000
1.37473827 -16.33480000
1.40860920 -16.33370000
1.44248014 -16.33070000
1.47635107 -16.32560000
1.51022200 -16.31870000
1.54409295 -16.31030000
1.57796388 -16.30070000
1.61183481 -16.29010000
1.64570575 -16.27900000
1.67957668 -16.26760000
1.71344761 -16.25620000
1.74731856 -16.24480000
1.78118948 -16.23380000
1.81506041 -16.22310000
1.84893136 -16.21280000
1.88280229 -16.20290000
1.91667322 -16.19340000
1.95054416 -16.18430000
1.98441509 -16.17550000
2.01828602 -16.16710000
2.05215697 -16.15890000
2.08602790 -16.15100000
