#k-distance eigenvalue[eV]
2.77542250 -26.54940000
2.82332322 -26.54810000
2.87122397 -26.54430000
2.91912470 -26.53790000
2.96702543 -26.52910000
3.01492618 -26.51800000
3.06282691 -26.50480000
3.11072763 -26.48960000
3.15862838 -26.47260000
3.20652911 -26.46390000
3.25442984 -26.46340000
3.30233059 -26.44900000
3.35023132 -26.43470000
3.39813204 -26.42100000
3.44603279 -26.40820000
3.49393352 -26.39690000
3.54183425 -26.38710000
3.58973500 -26.37910000
3.63763573 -26.37260000
3.68553645 -26.36740000
3.73343720 -26.36340000
3.78133793 -26.36050000
3.82923866 -26.35840000
3.87713941 -26.35720000
3.92504014 -26.35680000
3.92504014 -26.35680000
3.94844996 -26.35700000
3.97185979 -26.35770000
3.99526962 -26.35890000
4.01867944 -26.36060000
4.04208927 -26.36270000
4.06549910 -26.36520000
4.08890892 -26.36820000
4.11231875 -26.37170000
4.13572858 -26.37550000
4.15913840 -26.37970000
4.18254823 -26.38420000
4.20595806 -26.38910000
4.22936788 -26.39440000
4.25277771 -26.39990000
4.27618754 -26.40570000
4.29959736 -26.41170000
4.32300719 -26.41790000
4.34641702 -26.42430000
4.36982684 -26.43090000
4.39323667 -26.43760000
4.41664650 -26.44440000
4.44005632 -26.45130000
4.46346615 -26.45810000
4.48687598 -26.46500000
4.48687598 -26.46500000
4.53477670 -26.46520000
4.58267745 -26.46560000
4.63057818 -26.46620000
4.67847891 -26.46700000
4.72637966 -26.46810000
4.77428039 -26.46930000
4.82218111 -26.47060000
4.87008186 -26.47190000
4.91798259 -26.47330000
4.96588332 -26.47460000
5.01378407 -26.47570000
5.06168480 -26.47670000
5.10958552 -26.47750000
5.15748627 -26.47790000
5.20538700 -26.47810000
5.25328773 -26.47790000
5.30118848 -26.47730000
5.34908921 -26.47640000
5.39698993 -26.47530000
5.44489068 -26.47400000
5.49279141 -26.47270000
5.54069214 -26.47150000
5.58859289 -26.47070000
5.63649362 -26.47040000
5.63649362 -26.47040000
5.65990344 -26.47560000
5.68331327 -26.48080000
5.70672310 -26.48600000
5.73013292 -26.49100000
