#k-distance eigenvalue[eV]
6.44140120 -26.03780000
6.47660040 -26.03770000
6.51179962 -26.03730000
6.54699882 -26.03680000
6.58219802 -26.03610000
6.61739724 -26.03560000
6.65259644 -26.03550000
6.68779564 -26.03600000
6.72299486 -26.03780000
6.75819406 -26.04120000
6.79339326 -26.04690000
6.82859248 -26.05540000
6.86379168 -26.06670000
6.89899088 -26.08030000
6.93419010 -26.09580000
6.96938930 -26.11220000
7.00458850 -26.12890000
7.03978772 -26.14540000
7.07498692 -26.16100000
7.11018612 -26.17550000
7.14538534 -26.18850000
7.18058454 -26.19980000
7.21578374 -26.20910000
7.25098296 -26.21640000
7.28618216 -26.22150000

0.00000000 -25.96950000
0.04977919 -25.98150000
0.09955840 -25.99310000
0.14933759 -26.00400000
0.19911677 -26.01380000
0.24889598 -26.02210000
0.29867517 -26.02830000
0.34845436 -26.03190000
0.39823357 -26.03240000
0.44801276 -26.03040000
0.49779194 -26.02730000
0.54757115 -26.02460000
0.59735034 -26.02360000
0.64712953 -26.02460000
0.69690874 -26.02730000
0.74668793 -26.03040000
0.79646711 -26.03240000
0.84624633 -26.03190000
0.89602551 -26.02830000
0.94580470 -26.02210000
0.99558391 -26.01380000
1.04536310 -26.00400000
1.09514229 -25.99310000
1.14492150 -25.98150000
1.19470068 -25.96950000
1.19470068 -25.85760000
1.22989988 -25.85750000
1.26509910 -25.85700000
1.30029830 -25.85630000
1.33549750 -25.85520000
1.37069672 -25.85390000
1.40589592 -25.85230000
1.44109512 -25.85040000
1.47629434 -25.84850000
1.51149354 -25.86830000
1.54669274 -25.88910000
1.58189196 -25.91040000
1.61709116 -25.93180000
1.65229036 -25.95270000
1.68748958 -25.97260000
1.72268878 -25.99070000
1.75788798 -26.00600000
1.79308720 -26.01710000
1.82828640 -26.02200000
1.86348560 -26.02040000
1.89868482 -26.01390000
1.93388402 -26.00440000
1.96908322 -25.99330000
2.00428244 -25.98150000
2.03948164 -25.96950000
2.03948164 -25.96950000
2.07468084 -25.96940000
2.10988006 -25.96920000
2.14507926 -25.96900000
2.18027846 -25.96860000
2.21547768 -25.96820000
2.25067688 -25.96770000
2.28587608 -25.96720000
2.32107530 -25.96660000
2.35627450 -25.96610000
2.39147370 -25.96560000
2.42667292 -25.96510000
2.46187212 -25.96470000
2.49707132 -25.96440000
2.53227054 -25.96410000
2.56746974 -25.96390000
2.60266894 -25.96380000
2.63786815 -25.96370000
2.67306736 -25.96360000
2.70826656 -25.96350000
2.74346577 -25.96340000
2.77866497 -25.96340000
2.81386418 -25.96330000
2.84906339 -25.96330000
2.88426259 -25.96330000
2.88426259 -25.96330000
2.93404178 -25.96370000
2.98382099 -25.96530000
3.03360018 -25.96850000
3.08337937 -25.97390000
3.13315858 -25.98180000
3.18293777 -25.99220000
3.23271695 -26.00480000
3.28249616 -26.01940000
3.33227535 -26.03540000
3.38205454 -26.05250000
3.43183375 -26.05550000
3.48161294 -26.02360000
3.53139212 -25.99120000
3.58117133 -25.95890000
3.63095052 -25.92730000
3.68072971 -25.89690000
3.73050892 -25.88000000
