#k-distance eigenvalue[eV]
0.00000000 -48.04000000
0.04882190 -48.04070000
0.09764381 -48.04140000
0.14646571 -48.04210000
0.19528760 -48.04270000
0.24410952 -48.04330000
0.29293142 -48.04390000
0.34175331 -48.04440000
0.39057523 -48.04480000
0.43939713 -48.04510000
0.48821902 -48.04530000
0.53704094 -48.04550000
0.58586284 -48.04550000
0.63468473 -48.04550000
0.68350665 -48.04530000
0.73232854 -48.04510000
0.78115044 -48.04480000
0.82997236 -48.04440000
0.87879425 -48.04390000
0.92761615 -48.04330000
0.97643807 -48.04270000
1.02525996 -48.04210000
1.07408186 -48.04140000
1.12290378 -48.04070000
1.17172567 -48.04000000
1.17172567 -48.05910000
1.20624796 -48.05910000
1.24077027 -48.05890000
1.27529257 -48.05860000
1.30981486 -48.05820000
1.34433717 -48.05770000
1.37885946 -48.05710000
1.41338176 -48.05640000
1.44790407 -48.05560000
1.48242636 -48.05480000
1.51694865 -48.05380000
1.55147096 -48.05290000
1.58599325 -48.05180000
1.62051555 -48.05080000
1.65503786 -48.04970000
1.68956015 -48.04860000
1.72408244 -48.04750000
1.75860475 -48.04640000
1.79312705 -48.04540000
1.82764934 -48.04440000
1.86217165 -48.04340000
1.89669394 -48.04240000
1.93121624 -48.04150000
1.96573855 -48.04070000
2.00026084 -48.04000000
2.00026084 -48.04000000
2.03478313 -48.03990000
2.06930544 -48.03980000
2.10382773 -48.03960000
2.13835003 -48.03940000
2.17287234 -48.03910000
2.20739463 -48.03880000
2.24191692 -48.03840000
2.27643923 -48.03790000
2.31096153 -48.03750000
2.34548382 -48.03700000
2.38000613 -48.03640000
2.41452842 -48.03590000
2.44905072 -48.03540000
2.48357302 -48.03490000
2.51809532 -48.03440000
2.55261761 -48.03390000
2.58713992 -48.03350000
2.62166221 -48.03310000
2.65618451 -48.03270000
2.69070682 -48.03240000
2.72522911 -48.03220000
2.75975140 -48.03200000
2.79427371 -48.03190000
2.82879601 -48.03190000
2.82879601 -48.03190000
2.87761790 -48.03200000
2.92643982 -48.03230000
2.97526171 -48.03290000
3.02408361 -48.03370000
3.07290553 -48.03470000
3.12172742 -48.03590000
3.17054932 -48.03720000
3.21937124 -48.03870000
3.26819313 -48.04030000
3.31701503 -48.04200000
3.36583695 -48.04370000
3.41465884 -48.04550000
3.46348074 -48.04730000
3.51230265 -48.04900000
3.56112455 -48.05070000
3.60994645 -48.05230000
3.65876836 -48.05380000
3.70759026 -48.05510000
3.75641215 -48.05630000
3.80523407 -48.05730000
3.85405597 -48.05810000
3.90287786 -48.05870000
3.95169978 -48.05900000
4.00052168 -48.05910000
4.00052168 -48.05910000
4.02438169 -48.05910000
4.04824171 -48.05900000
4.07210172 -48.05890000
4.09596174 -48.05870000
4.11982176 -48.05850000
4.14368177 -48.05830000
4.16754178 -48.05800000
4.19140181 -48.05760000
4.21526182 -48.05730000
4.23912183 -48.05680000
4.26298185 -48.05640000
4.28684187 -48.05590000
4.31070188 -48.05540000
4.33456190 -48.05480000
4.35842191 -48.05420000
4.38228192 -48.05360000
4.40614195 -48.05300000
4.43000196 -48.05230000
4.45386197 -48.05160000
4.47772199 -48.05100000
4.50158201 -48.05020000
4.52544202 -48.04950000
4.54930204 -48.04880000
4.57316205 -48.04810000
4.57316205 -48.04810000
4.62198395 -48.04800000
4.67080587 -48.04780000
4.71962776 -48.04750000
4.76844966 -48.04700000
4.81727158 -48.04640000
4.86609347 -48.04570000
4.91491537 -48.04490000
4.96373728 -48.04400000
5.01255918 -48.04310000
5.06138108 -48.04210000
5.11020299 -48.04100000
5.15902489 -48.04000000
5.20784678 -48.03890000
5.25666870 -48.03790000
5.30549060 -48.03690000
5.35431249 -48.03590000
5.40313441 -48.03500000
5.45195631 -48.03420000
5.50077820 -48.03350000
5.54960012 -48.03290000
5.59842202 -48.03250000
5.64724391 -48.03210000
5.69606583 -48.03190000
5.74488772 -48.03190000
5.74488772 -48.03190000
5.76874774 -48.03190000
5.79260776 -48.03190000
5.81646777 -48.03190000
5.84032778 -48.03190000
5.86418781 -48.03190000
5.88804782 -48.03190000
5.91190783 -48.03190000
5.93576785 -48.03190000
5.95962787 -48.03190000
5.98348788 -48.03190000
6.00734790 -48.03190000
6.03120791 -48.03190000
6.05506792 -48.03190000
6.07892795 -48.03190000
6.10278796 -48.03190000
6.12664797 -48.03190000
6.15050800 -48.03190000
6.17436801 -48.03190000
6.19822802 -48.03190000
6.22208804 -48.03190000
6.24594805 -48.03190000
6.26980807 -48.03190000
6.29366809 -48.03190000
6.31752810 -48.03190000
6.31752810 -48.04810000
6.35205039 -48.04810000
6.38657270 -48.04800000
6.42109500 -48.04780000
6.45561729 -48.04760000
6.49013960 -48.04730000
6.52466189 -48.04690000
6.55918419 -48.04650000
6.59370650 -48.04610000
6.62822879 -48.04560000
6.66275108 -48.04510000
6.69727339 -48.04460000
6.73179569 -48.04400000
6.76631798 -48.04350000
6.80084029 -48.04300000
6.83536258 -48.04250000
6.86988487 -48.04200000
6.90440718 -48.04150000
6.93892948 -48.04110000
6.97345177 -48.04080000
7.00797408 -48.04050000
7.04249637 -48.04030000
7.07701867 -48.04010000
7.11154098 -48.04000000
7.14606327 -48.03990000

0.00000000 -48.04000000
0.04882190 -48.03920000
0.09764381 -48.03850000
0.14646571 -48.03780000
0.19528760 -48.03720000
0.24410952 -48.03660000
0.29293142 -48.03610000
0.34175331 -48.03560000
0.39057523 -48.03520000
0.43939713 -48.03490000
0.48821902 -48.03460000
0.53704094 -48.03450000
0.58586284 -48.03440000
0.63468473 -48.03450000
0.68350665 -48.03460000
0.73232854 -48.03490000
0.78115044 -48.03520000
0.82997236 -48.03560000
0.87879425 -48.03610000
0.92761615 -48.03660000
0.97643807 -48.03720000
1.02525996 -48.03780000
1.07408186 -48.03850000
1.12290378 -48.03920000
1.17172567 -48.04000000
1.17172567 -48.03710000
1.20624796 -48.03710000
1.24077027 -48.03700000
1.27529257 -48.03700000
1.30981486 -48.03690000
1.34433717 -48.03680000
1.37885946 -48.03670000
1.41338176 -48.03660000
1.44790407 -48.03650000
1.48242636 -48.03640000
1.51694865 -48.03630000
1.55147096 -48.03630000
1.58599325 -48.03620000
1.62051555 -48.03620000
1.65503786 -48.03630000
1.68956015 -48.03630000
1.72408244 -48.03650000
1.75860475 -48.03670000
1.79312705 -48.03690000
1.82764934 -48.03720000
1.86217165 -48.03760000
1.89669394 -48.03810000
1.93121624 -48.03870000
1.96573855 -48.03930000
2.00026084 -48.04000000
2.00026084 -48.04000000
2.03478313 -48.03990000
2.06930544 -48.03980000
2.10382773 -48.03960000
2.13835003 -48.03940000
2.17287234 -48.03910000
2.20739463 -48.03880000
2.24191692 -48.03840000
2.27643923 -48.03790000
2.31096153 -48.03750000
2.34548382 -48.03700000
2.38000613 -48.03640000
2.41452842 -48.03590000
2.44905072 -48.03540000
2.48357302 -48.03490000
2.51809532 -48.03440000
2.55261761 -48.03390000
2.58713992 -48.03350000
2.62166221 -48.03310000
2.65618451 -48.03270000
2.69070682 -48.03240000
2.72522911 -48.03220000
2.75975140 -48.03200000
2.79427371 -48.03190000
2.82879601 -48.03190000
2.82879601 -48.03190000
2.87761790 -48.03190000
2.92643982 -48.03200000
2.97526171 -48.03210000
3.02408361 -48.03220000
3.07290553 -48.03240000
3.12172742 -48.03260000
3.17054932 -48.03290000
3.21937124 -48.03320000
3.26819313 -48.03350000
3.31701503 -48.03380000
3.36583695 -48.03410000
3.41465884 -48.03440000
3.46348074 -48.03480000
3.51230265 -48.03510000
3.56112455 -48.03540000
3.60994645 -48.03580000
3.65876836 -48.03600000
3.70759026 -48.03630000
3.75641215 -48.03650000
3.80523407 -48.03670000
3.85405597 -48.03690000
3.90287786 -48.03700000
3.95169978 -48.03700000
4.00052168 -48.03710000
4.00052168 -48.03710000
4.02438169 -48.03710000
4.04824171 -48.03720000
4.07210172 -48.03730000
4.09596174 -48.03740000
4.11982176 -48.03770000
4.14368177 -48.03790000
4.16754178 -48.03820000
4.19140181 -48.03850000
4.21526182 -48.03890000
4.23912183 -48.03930000
4.26298185 -48.03980000
4.28684187 -48.04030000
4.31070188 -48.04080000
4.33456190 -48.04140000
4.35842191 -48.04200000
4.38228192 -48.04260000
4.40614195 -48.04320000
4.43000196 -48.04390000
4.45386197 -48.04450000
4.47772199 -48.04520000
4.50158201 -48.04590000
4.52544202 -48.04670000
4.54930204 -48.04740000
4.57316205 -48.04810000
