#k-distance eigenvalue[eV]
0.00000000 -47.54270000
0.03591100 -47.54410000
0.07182201 -47.54570000
0.10773300 -47.54730000
0.14364400 -47.54900000
0.17955501 -47.55090000
0.21546601 -47.55270000
0.25137700 -47.55470000
0.28728801 -47.55660000
0.32319901 -47.55860000
0.35911001 -47.56060000
0.39502102 -47.56250000
0.43093201 -47.56440000
0.46684301 -47.56620000
0.50275402 -47.56800000
0.53866502 -47.56960000
0.57457601 -47.57110000
0.61048702 -47.57250000
0.64639802 -47.57380000
0.68230901 -47.57490000
0.71822003 -47.57570000
0.75413102 -47.57650000
0.79004202 -47.57700000
0.82595303 -47.57730000
0.86186403 -47.57740000
0.86186403 -47.57740000
0.88656234 -47.57730000
0.91126067 -47.57720000
0.93595899 -47.57700000
0.96065731 -47.57670000
0.98535564 -47.57630000
1.01005396 -47.57580000
1.03475227 -47.57520000
1.05945060 -47.57460000
1.08414892 -47.57390000
1.10884724 -47.57310000
1.13354557 -47.57220000
1.15824389 -47.57130000
1.18294220 -47.57030000
1.20764053 -47.56920000
1.23233885 -47.56810000
1.25703717 -47.56700000
1.28173550 -47.56580000
1.30643381 -47.56450000
1.33113213 -47.56330000
1.35583046 -47.56200000
1.38052878 -47.56060000
1.40522710 -47.55930000
1.42992543 -47.55790000
1.45462374 -47.55660000
1.45462374 -47.55660000
1.49053474 -47.55650000
1.52644575 -47.55630000
1.56235675 -47.55600000
1.59826774 -47.55560000
1.63417876 -47.55510000
1.67008975 -47.55450000
1.70600075 -47.55390000
1.74191176 -47.55310000
1.77782276 -47.55230000
1.81373375 -47.55140000
1.84964477 -47.55050000
1.88555576 -47.54960000
1.92146676 -47.54870000
1.95737777 -47.54780000
1.99328877 -47.54700000
2.02919976 -47.54620000
2.06511077 -47.54540000
2.10102177 -47.54470000
2.13693276 -47.54410000
2.17284378 -47.54360000
2.20875477 -47.54320000
2.24466577 -47.54290000
2.28057678 -47.54270000
2.31648778 -47.54270000
2.31648778 -47.54270000
2.35239877 -47.54260000
2.38830979 -47.54240000
2.42422078 -47.54210000
2.46013178 -47.54180000
2.49604279 -47.54130000
2.53195378 -47.54070000
2.56786478 -47.54000000
2.60377579 -47.53920000
