    1.35866e-01    -1.33094e-01
    1.38638e-01    -1.33094e-01


    1.38638e-01    -1.33094e-01
    1.38638e-01    -1.33094e-01


   -1.44358e-01    -1.33094e-01
   -1.35866e-01    -1.33094e-01


    1.44358e-01    -1.33094e-01
    1.44358e-01    -1.33094e-01


    1.38638e-01    -1.33094e-01
    1.44358e-01    -1.33094e-01


   -1.35866e-01    -1.33094e-01
   -1.35866e-01    -1.33094e-01


    1.35866e-01    -1.33094e-01
    1.35866e-01    -1.33094e-01


    1.35866e-01    -1.33094e-01
    1.38638e-01    -1.33094e-01


   -1.35866e-01    -1.33094e-01
   -1.44358e-01    -1.33094e-01


    1.44358e-01    -1.33094e-01
    1.44358e-01    -1.33094e-01


    1.44358e-01    -1.33094e-01
    1.38638e-01    -1.33094e-01


   -1.35866e-01    -1.33094e-01
   -1.35866e-01    -1.33094e-01


   -1.35866e-01    -1.33094e-01
   -1.35866e-01    -1.33094e-01


   -1.44358e-01     1.33094e-01
   -1.38638e-01     1.33094e-01


    1.35866e-01     1.33094e-01
    1.44358e-01     1.33094e-01


    1.35866e-01     1.33094e-01
    1.35866e-01     1.33094e-01


   -1.38638e-01     1.33094e-01
   -1.38638e-01     1.33094e-01


   -1.35866e-01     1.33094e-01
   -1.38638e-01     1.33094e-01


   -1.35866e-01     1.33094e-01
   -1.35866e-01     1.33094e-01


    1.35866e-01     1.33094e-01
    1.35866e-01     1.33094e-01


    1.35866e-01     1.33094e-01
    1.44358e-01     1.33094e-01


   -1.44358e-01     1.33094e-01
   -1.38638e-01     1.33094e-01


   -1.44358e-01     1.33094e-01
   -1.44358e-01     1.33094e-01


   -1.38638e-01     1.33094e-01
   -1.35866e-01     1.33094e-01


   -1.35866e-01     1.33094e-01
   -1.35866e-01     1.33094e-01


    1.33094e-01    -1.35866e-01
    1.33094e-01    -1.38638e-01


    1.33094e-01    -1.44358e-01
    1.33094e-01    -1.38638e-01


    1.33094e-01     1.35866e-01
    1.33094e-01     1.44358e-01


    1.33094e-01     1.35866e-01
    1.33094e-01     1.35866e-01


    1.33094e-01    -1.38638e-01
    1.33094e-01    -1.38638e-01


    1.33094e-01    -1.35866e-01
    1.33094e-01    -1.35866e-01


    1.33094e-01    -1.35866e-01
    1.33094e-01    -1.38638e-01


    1.33094e-01    -1.35866e-01
    1.33094e-01    -1.35866e-01


    1.33094e-01     1.35866e-01
    1.33094e-01     1.35866e-01


    1.33094e-01     1.44358e-01
    1.33094e-01     1.35866e-01


    1.33094e-01    -1.38638e-01
    1.33094e-01    -1.44358e-01


    1.33094e-01    -1.44358e-01
    1.33094e-01    -1.44358e-01


    1.35866e-01    -1.33094e-01
    1.33094e-01    -1.35866e-01


    1.35866e-01    -1.33094e-01
    1.35866e-01    -1.33094e-01


    1.33094e-01    -1.35866e-01
    1.33094e-01    -1.35866e-01


    1.33094e-01    -1.35866e-01
    1.35866e-01    -1.33094e-01


    1.34773e-01     1.34773e-01
    1.33094e-01     1.35866e-01


    1.35866e-01     1.33094e-01
    1.34773e-01     1.34773e-01


    1.33094e-01     1.35866e-01
    1.33094e-01     1.35866e-01


    1.35866e-01     1.33094e-01
    1.35866e-01     1.33094e-01


    1.33094e-01     1.35866e-01
    1.34773e-01     1.34773e-01


    1.33094e-01     1.35866e-01
    1.33094e-01     1.35866e-01


    1.34773e-01     1.34773e-01
    1.35866e-01     1.33094e-01


    1.35866e-01     1.33094e-01
    1.35866e-01     1.33094e-01


   -1.33094e-01    -1.35866e-01
   -1.33094e-01    -1.44358e-01


   -1.33094e-01     1.44358e-01
   -1.33094e-01     1.44358e-01


   -1.33094e-01     1.44358e-01
   -1.33094e-01     1.38638e-01


   -1.33094e-01     1.38638e-01
   -1.33094e-01     1.35866e-01


   -1.33094e-01     1.38638e-01
   -1.33094e-01     1.38638e-01


   -1.33094e-01    -1.35866e-01
   -1.33094e-01    -1.35866e-01


   -1.33094e-01    -1.44358e-01
   -1.33094e-01    -1.35866e-01


   -1.33094e-01     1.44358e-01
   -1.33094e-01     1.44358e-01


   -1.33094e-01     1.38638e-01
   -1.33094e-01     1.44358e-01


   -1.33094e-01    -1.35866e-01
   -1.33094e-01    -1.35866e-01


   -1.33094e-01    -1.35866e-01
   -1.33094e-01    -1.35866e-01


   -1.33094e-01     1.35866e-01
   -1.33094e-01     1.35866e-01


   -1.33094e-01     1.38638e-01
   -1.33094e-01     1.35866e-01


   -1.35866e-01    -1.33094e-01
   -1.34773e-01    -1.34773e-01


   -1.35866e-01    -1.33094e-01
   -1.35866e-01    -1.33094e-01


   -1.34773e-01    -1.34773e-01
   -1.33094e-01    -1.35866e-01


   -1.33094e-01    -1.35866e-01
   -1.33094e-01    -1.35866e-01


   -1.35866e-01    -1.33094e-01
   -1.35866e-01    -1.33094e-01


   -1.34773e-01    -1.34773e-01
   -1.35866e-01    -1.33094e-01


   -1.33094e-01    -1.35866e-01
   -1.33094e-01    -1.35866e-01


   -1.33094e-01    -1.35866e-01
   -1.34773e-01    -1.34773e-01


   -1.33094e-01     1.35866e-01
   -1.35866e-01     1.33094e-01


   -1.33094e-01     1.35866e-01
   -1.33094e-01     1.35866e-01


   -1.35866e-01     1.33094e-01
   -1.35866e-01     1.33094e-01


   -1.33094e-01     1.35866e-01
   -1.35866e-01     1.33094e-01


    1.35866e-01    -1.17700e-01
    1.35866e-01    -1.17700e-01


    1.35866e-01    -1.17700e-01
    1.37049e-01    -1.17700e-01


   -1.44358e-01    -1.17700e-01
   -1.35866e-01    -1.17700e-01


    1.37049e-01    -1.17700e-01
    1.44358e-01    -1.17700e-01


    1.37049e-01    -1.17700e-01
    1.37049e-01    -1.17700e-01


   -1.35866e-01    -1.17700e-01
   -1.35866e-01    -1.17700e-01


   -1.35866e-01    -1.17700e-01
   -1.35866e-01    -1.17700e-01


    1.35866e-01    -1.17700e-01
    1.35866e-01    -1.17700e-01


    1.37049e-01    -1.17700e-01
    1.35866e-01    -1.17700e-01


    1.37049e-01    -1.17700e-01
    1.37049e-01    -1.17700e-01


    1.37049e-01    -1.17700e-01
    1.37049e-01    -1.17700e-01


    1.44358e-01    -1.17700e-01
    1.37049e-01    -1.17700e-01


   -1.35866e-01    -1.17700e-01
   -1.44358e-01    -1.17700e-01


   -1.44358e-01    -1.17700e-01
   -1.44358e-01    -1.17700e-01


    1.35866e-01     1.17700e-01
    1.35866e-01     1.17700e-01


    1.44358e-01     1.17700e-01
    1.35866e-01     1.17700e-01


   -1.37049e-01     1.17700e-01
   -1.37049e-01     1.17700e-01


   -1.37049e-01     1.17700e-01
   -1.44358e-01     1.17700e-01


   -1.37049e-01     1.17700e-01
   -1.35866e-01     1.17700e-01


   -1.35866e-01     1.17700e-01
   -1.35866e-01     1.17700e-01


    1.35866e-01     1.17700e-01
    1.35866e-01     1.17700e-01


    1.44358e-01     1.17700e-01
    1.35866e-01     1.17700e-01


   -1.37049e-01     1.17700e-01
   -1.37049e-01     1.17700e-01


   -1.37049e-01     1.17700e-01
   -1.44358e-01     1.17700e-01


   -1.37049e-01     1.17700e-01
   -1.37049e-01     1.17700e-01


   -1.35866e-01     1.17700e-01
   -1.37049e-01     1.17700e-01


    1.22731e-01    -1.15035e-01
    1.22731e-01    -1.15035e-01


    1.22731e-01    -1.15035e-01
    1.18883e-01    -1.08497e-01


    1.22731e-01    -1.15035e-01
    1.35866e-01    -1.17700e-01


    1.35866e-01    -1.17700e-01
